ep_r,ep_r GRU,ep_r PG,ep_r PG GRU,alpha,alpha GRU,alpha PG,alpha PG GRU,step,step GRU,step PG,step PG GRU
-52.5414772,127.896965,122.1070786,121.7148514,0.202217072,0.295215815,0.152773559,0.088357478,4,8,9,10
104.9438324,124.7059631,111.7546005,122.0074692,0.202767149,0.295677125,0.152672589,0.088220172,14,11,12,8
-52.27419662,120.7703171,120.1030579,122.4184189,0.202667072,0.296417207,0.152138963,0.087760061,4,12,10,10
-45.34847641,122.2728577,115.3737564,119.5449524,0.202838734,0.297467917,0.152054012,0.087655373,4,9,11,11
-51.21555328,-54.61273193,110.0195923,126.6146927,0.203013346,0.297357082,0.152714476,0.087516002,4,4,13,9
-48.41220474,-106.8529663,101.7797852,127.2136383,0.202836975,0.298058897,0.152643695,0.087440282,4,16,14,7
114.2393723,-47.16496658,119.0724335,125.4775543,0.202518135,0.299746484,0.152119413,0.087028101,11,4,10,8
-54.01916885,-53.64009476,114.8701248,117.3908157,0.20242545,0.300323665,0.15145658,0.086619139,4,4,12,11
-51.9478302,111.7977829,114.1956329,116.0187225,0.201301217,0.301318496,0.150636896,0.085817076,4,13,13,10
110.1053467,-48.17955017,118.4790649,127.5516357,0.201964304,0.301997632,0.150278643,0.085512765,15,4,11,8
115.8911514,-102.3507156,120.3554382,126.1597137,0.201507673,0.305547535,0.150490776,0.085095748,14,14,10,9
108.6742401,118.22332,122.5371857,124.8820953,0.201375753,0.30755049,0.149338543,0.085110299,14,10,10,9
-56.04610443,-49.64776993,116.9218903,121.9275513,0.200650245,0.30784446,0.148436919,0.08540941,5,4,11,10
114.6962357,-51.14443207,116.7543106,118.242424,0.201794237,0.30769372,0.148351774,0.085411876,12,4,12,11
101.3104477,-47.85726166,122.8266296,123.0588531,0.201616436,0.307383329,0.148524523,0.08518441,20,4,10,9
-53.09132004,118.1532822,124.2510147,119.1814041,0.200734451,0.307335585,0.148574278,0.084515572,4,11,9,11
-43.52466202,120.5940933,120.6307907,124.7229996,0.200402066,0.308566779,0.148648039,0.084151618,4,12,10,9
113.0399017,122.2901611,115.863533,122.177597,0.199730083,0.309960216,0.148892984,0.08401297,15,10,12,9
115.0233917,-52.21426392,119.3196106,128.3636627,0.200384572,0.309937418,0.148728177,0.083620168,13,4,10,8
115.8707962,-57.36951828,117.0951614,112.6821899,0.199515477,0.309799343,0.147986308,0.083374478,14,4,11,10
126.8500977,125.2177353,114.8972168,126.4651031,0.199378043,0.309683263,0.146970347,0.083701544,8,10,11,10
111.6414261,-55.18657303,121.15065,122.464653,0.198099181,0.310548037,0.146901503,0.083866395,16,4,11,10
110.2199173,118.0872192,117.8741379,123.4125519,0.197685152,0.310781449,0.147117496,0.083980262,15,14,12,8
114.9470215,-47.966465,109.9721375,125.4339676,0.198487103,0.310329348,0.146951824,0.084404916,15,4,12,9
-111.7001953,-45.64953232,114.17276,121.0130692,0.199711725,0.310343802,0.14688687,0.084439933,16,4,10,9
115.5727158,124.4193192,122.9387436,123.8059769,0.199754894,0.309629589,0.14676027,0.084782004,14,10,9,8
-48.44586182,-53.59609985,113.1785583,125.5128632,0.199634492,0.309516102,0.146426037,0.084678844,3,4,12,9
113.8239059,-51.55509186,119.1631851,131.8476563,0.199836001,0.309048951,0.146592423,0.084661424,13,4,10,7
-53.25378418,-55.5636673,113.9340744,128.4381104,0.199504718,0.30884409,0.146313667,0.084930569,4,4,11,8
90.09700012,-54.78499222,111.1092453,128.5085449,0.198221922,0.308743805,0.146371841,0.085218653,17,4,13,8
119.1769028,-117.862236,117.421051,122.0317535,0.198950544,0.309008718,0.146203429,0.085203521,11,17,12,10
112.7247314,-50.47061157,117.4617157,114.4992523,0.198709011,0.311589301,0.146187931,0.084983833,16,4,11,12
109.6025314,-49.17934799,116.9911118,124.8680801,0.198127508,0.312348276,0.145779654,0.084974863,17,4,12,9
117.2758865,111.9347305,120.5875778,126.0550842,0.196697056,0.311784923,0.146055341,0.085050099,12,13,10,8
111.7353516,117.7095032,116.0443573,122.741478,0.196559697,0.311452687,0.14532496,0.085113131,15,12,12,9
-50.1216774,-49.4435997,124.4904709,115.2595367,0.196656123,0.311123461,0.145495117,0.085622162,4,4,9,10
-50.09339905,-53.51665497,120.8388672,127.3254395,0.196713418,0.310538709,0.146106958,0.085707814,4,4,10,8
-59.60627365,121.9481812,129.2760773,120.0834274,0.195935756,0.310617626,0.146129489,0.085472651,6,10,8,11
109.2119827,115.6964569,108.4570999,128.7022095,0.196548373,0.311218828,0.146172747,0.085137427,16,11,12,8
-50.94307327,114.8993073,121.4275436,68.97808075,0.19728449,0.311605841,0.146921858,0.084192,4,11,10,31
111.248703,119.9451523,117.9012604,120.9539642,0.199266911,0.31177026,0.146878794,0.084316559,13,11,12,9
119.2624283,-41.56245422,119.7266846,125.0076141,0.200952664,0.311069071,0.145853087,0.084482573,12,4,10,9
-67.22198486,115.0461731,121.8760834,116.4645996,0.201036647,0.309001803,0.145237178,0.084377438,12,14,9,10
107.2738037,94.93466949,125.9246521,122.8771362,0.202138528,0.304523081,0.144621208,0.084493645,15,21,9,10
-48.12654114,-53.43297958,123.054039,127.2844467,0.20221293,0.303639561,0.144924551,0.084626086,4,4,10,8
-56.77942657,116.7020721,121.4419632,125.3377075,0.202441007,0.302192032,0.145301431,0.084361933,5,11,10,9
-57.78240585,-47.51252747,118.6498871,121.2630157,0.202806398,0.301401556,0.145054176,0.084573157,5,4,11,10
117.1823044,-46.38690186,121.9830093,122.7556152,0.203883782,0.300748914,0.144970477,0.084735021,13,4,9,8
106.4219437,-49.62998581,124.4655151,116.5605087,0.204153568,0.300487787,0.144831449,0.084734745,18,4,10,10
-52.12919235,-53.20817184,118.4909363,117.6157303,0.202896416,0.300589472,0.144927487,0.085086912,4,4,11,10
-110.8846359,115.3493576,112.3565674,117.8267899,0.202410579,0.299459308,0.144857258,0.085435607,17,13,10,11
-51.2809639,-55.45877075,120.5968018,123.5174942,0.203025684,0.299047947,0.144073933,0.08552219,4,4,10,10
-54.23424911,103.9975739,121.2459412,119.9878693,0.200749233,0.29893738,0.144099399,0.085016422,5,13,9,9
107.4619751,123.7054596,121.2775192,122.4082413,0.200745493,0.29735288,0.143046319,0.085227989,13,12,10,10
-49.42162323,-46.63766861,120.5043716,125.2007675,0.200315163,0.296850979,0.142665833,0.085686371,4,4,10,9
103.0969696,-56.65462875,117.9438095,122.2863007,0.200817376,0.296023458,0.142705455,0.085883945,17,6,11,8
-51.54708862,-49.52473831,117.3850021,126.2464371,0.201277643,0.296302378,0.142217308,0.084903196,4,4,12,9
110.4395676,-47.76101685,120.5546417,121.1359711,0.200400531,0.296488196,0.142562404,0.084428437,16,4,11,11
115.8585968,-48.86586761,121.9279404,124.9650955,0.199324265,0.296532691,0.14220874,0.084817529,14,4,10,9
110.6861115,114.5114365,123.114975,123.6976547,0.199697122,0.298346549,0.142299071,0.085065529,16,12,10,10
-48.58816528,120.7347183,119.9499283,115.6234512,0.199111804,0.299291134,0.141880184,0.084614992,4,11,10,11
111.3759995,-36.98173141,122.4996262,124.408577,0.19859229,0.29921183,0.141209826,0.084024064,15,1,10,9
101.1189728,-51.36907196,107.9098892,123.1084747,0.19824633,0.298676759,0.141133517,0.0839068,20,4,13,9
105.5642242,-51.71269989,124.7557068,124.4301147,0.196953908,0.29853189,0.141669646,0.084309712,15,4,9,10
120.0701599,101.6218643,127.0559921,121.4996948,0.196544856,0.297749907,0.141602084,0.08425869,12,18,9,8
114.0256348,114.5228043,119.7782974,123.0785065,0.197003677,0.298184484,0.142153665,0.084091656,13,14,11,9
107.3096085,117.3051453,127.0472641,114.667366,0.195332617,0.298139215,0.141459733,0.084328227,16,12,9,12
104.0797806,-46.70767593,120.5932693,124.1183472,0.193764299,0.298421085,0.142170668,0.084943287,19,4,11,9
101.4777374,-47.44135666,106.6895294,109.5340195,0.192535132,0.298752576,0.142514259,0.08502271,18,4,14,12
113.6746521,-44.5147438,122.6380081,117.9497604,0.191846088,0.29875797,0.142752528,0.085220732,15,2,10,11
114.7761536,114.4319305,117.092926,126.0349426,0.191106156,0.297738045,0.142281085,0.085443482,14,13,12,9
-60.32542801,-48.48490524,120.1783524,124.1231384,0.189314276,0.298089802,0.143048465,0.085563719,6,4,10,9
-111.4361191,122.0804138,116.8767853,124.9675674,0.188531294,0.298189253,0.143021688,0.085845888,17,10,12,9
113.0488815,111.2558975,126.5977707,128.4417877,0.188368291,0.297378063,0.142798245,0.085799307,15,15,7,8
-42.85539246,114.0488663,123.7302628,123.9853973,0.188208789,0.297568768,0.143056378,0.085898265,2,13,10,10
-52.98155212,-51.64199448,112.2993469,128.7301025,0.187222302,0.297777474,0.143999174,0.086293131,4,4,13,8
112.4264603,126.7258453,117.3888702,122.5722961,0.187870249,0.297848701,0.143399134,0.087083057,14,9,12,10
106.6516266,-51.78063965,124.6600571,127.5745316,0.188032284,0.298544079,0.142626628,0.087128647,17,4,11,8
117.3607025,-51.95017242,120.5461807,126.5387268,0.188334167,0.298497349,0.143264964,0.087043911,13,4,11,8
-50.52552795,123.7090912,125.0970078,127.9352341,0.187926382,0.298031092,0.143648848,0.086818069,5,10,10,7
-64.78716278,-47.82353973,120.0379868,124.9417114,0.187451094,0.298483044,0.143823862,0.086805962,6,4,10,9
-53.12319183,110.6062775,126.7387848,124.7456512,0.187508374,0.298716724,0.143808648,0.086582638,4,14,9,10
114.4531479,-52.53108597,124.6117477,124.0613861,0.186610758,0.298504084,0.144270316,0.086377554,15,4,9,9
-79.15740967,-52.44408417,117.6890411,128.4827118,0.185929894,0.29836905,0.144359261,0.086529337,13,4,12,8
117.8642654,110.2507401,119.6844788,123.8994293,0.184843644,0.297628909,0.144359112,0.086615287,13,15,10,8
-45.78267288,109.2003403,117.6679993,124.8134613,0.184465185,0.296629399,0.143682614,0.086819172,4,14,11,9
-50.19983673,106.8012466,123.8430634,124.2433929,0.184044406,0.295894414,0.142599359,0.086627476,5,17,8,7
-49.39061737,119.9980698,124.3096695,121.4604492,0.183776915,0.294824123,0.142999738,0.086638823,4,12,9,10
-67.21754456,-42.45077133,125.5769348,125.3122635,0.183503404,0.294622511,0.143146962,0.086461596,7,4,9,9
-48.70593262,-50.62386322,122.9898453,119.769722,0.183277979,0.295211703,0.143686727,0.086715594,4,4,9,11
-50.91279602,118.8204041,120.4020538,124.7556305,0.182969511,0.295377582,0.143791378,0.086700886,4,11,10,9
105.2892914,-55.16492462,119.8031006,120.6658478,0.182875365,0.295272231,0.143941388,0.086318783,13,4,11,10
105.6973495,-98.41830444,121.7821274,123.6808167,0.183132038,0.295595467,0.143626377,0.086638585,14,16,10,8
-54.16321564,-54.25245667,128.1551514,124.9958267,0.183127254,0.29588753,0.143717974,0.086679302,5,4,8,9
-53.16659927,-54.00226593,124.8367233,123.1021957,0.183084473,0.296449691,0.143602461,0.086532295,5,4,9,8
-109.0400925,120.5103912,121.6344223,126.3819962,0.183053643,0.29645589,0.143096119,0.086048648,16,10,11,9
-50.37725067,-50.82765961,118.0547485,125.1363602,0.183266357,0.296917111,0.141815171,0.085524946,5,4,11,9
-57.99261475,113.247551,115.5791702,120.9787445,0.18298848,0.296083987,0.141934603,0.08514864,5,15,10,10
121.9535294,107.3889694,121.3026657,128.9454346,0.182566866,0.29629609,0.141347528,0.084985763,10,14,11,8
97.80097961,129.8584595,121.3182831,116.983963,0.180840909,0.296225786,0.14138256,0.085135162,18,8,10,10
-49.09509277,117.9086304,115.1578369,115.5253906,0.180174753,0.296817929,0.140910327,0.085206062,4,13,12,12
-49.17702866,-45.62766647,126.8343735,118.4377365,0.178392172,0.297364205,0.140533134,0.085370421,4,4,9,9
-59.80419159,113.4876556,125.9184341,118.319809,0.178108275,0.296719402,0.140575752,0.085351408,5,13,9,10
115.6471863,114.3295364,116.7779617,124.1343765,0.17719923,0.299441308,0.140149429,0.085645705,14,12,11,9
111.8487625,-62.88927078,122.7100677,125.0904846,0.176886037,0.300290555,0.139915675,0.085315906,15,7,10,8
125.9251862,-52.1692009,121.6030273,126.052536,0.175869241,0.300673932,0.140090331,0.085220166,10,4,10,9
-50.3561821,118.3432999,120.692215,121.5301819,0.175420031,0.301450729,0.139624998,0.085513361,5,12,10,10
109.0230865,114.3490601,121.0909882,118.6043091,0.174506038,0.303492606,0.139677241,0.085320763,17,13,10,11
109.2706833,124.1906357,116.731636,126.1199341,0.171353608,0.304668128,0.140858248,0.084902667,16,10,12,9
-46.53556061,121.1115875,114.274086,125.150238,0.17152217,0.305936992,0.14113389,0.084843099,4,11,12,10
120.1091995,-52.53269196,119.2892151,126.6268768,0.172861323,0.306143582,0.141491041,0.084791094,11,4,10,9
-52.96571732,102.8946762,122.2017593,113.9296265,0.173362911,0.306835949,0.141972259,0.085030071,4,18,10,9
118.3637543,117.1233368,113.8854446,124.3070755,0.173007548,0.307043344,0.142066479,0.084833361,12,14,12,9
113.8739319,106.1083527,113.7675323,126.1879807,0.172472492,0.307929486,0.141627446,0.084762722,13,14,13,7
117.3388672,-53.39938354,120.9044189,127.771347,0.172946215,0.307632416,0.141662613,0.084860221,10,4,10,8
102.4693909,120.6027145,116.6876755,129.8438873,0.173256963,0.306967407,0.141177908,0.084657371,15,11,11,8
-58.21408081,-49.62525177,123.3156509,116.2702942,0.173179999,0.307207525,0.140787706,0.084483311,6,3,10,11
-42.56459427,120.3013382,125.0553055,127.9249573,0.173531607,0.306992918,0.141061246,0.084337607,4,12,9,7
-41.82820129,-47.13634872,125.1626434,124.8187332,0.17309843,0.307213008,0.141099885,0.084317923,4,4,9,9
107.6561432,-49.88116837,119.4560623,127.6305237,0.172263727,0.306733251,0.140937135,0.084656321,13,4,10,8
121.1620712,119.1352005,119.3604355,123.2030411,0.172657147,0.306161463,0.141662672,0.084492475,12,13,10,9
-46.99501801,-51.40568542,116.7449722,123.0897141,0.172627777,0.30652976,0.141972363,0.084716246,4,4,12,10
115.2353668,108.6006012,127.2451935,123.6577682,0.171104744,0.307647377,0.142119676,0.084692672,14,17,10,8
-75.22053528,118.6561584,113.6595154,126.6780472,0.169988796,0.30899927,0.141723201,0.084694408,7,10,12,8
103.3195419,120.9235535,123.2130661,124.2944717,0.168834358,0.309892148,0.142048016,0.084841594,16,12,10,9
-53.43632889,-52.06679153,122.6821747,127.0511322,0.168029442,0.309938133,0.141458124,0.085222989,5,4,10,8
-48.2709198,116.5383453,117.4107971,106.9233704,0.167623058,0.310314536,0.141377509,0.084981032,4,14,11,13
-53.53736496,118.1540833,121.6749344,132.0430145,0.167409062,0.312441349,0.141631499,0.084954254,4,12,11,7
104.1896057,124.3008347,119.7132034,125.8480148,0.166596636,0.314211398,0.1415838,0.084575653,18,9,10,9
-51.23887634,118.7981033,109.1294632,125.2099609,0.166919082,0.314253807,0.141841605,0.084564596,5,12,12,7
118.5178604,-56.23522949,119.4870911,120.8903732,0.16682905,0.313707024,0.14050746,0.08547914,12,4,11,11
-55.31628418,124.524147,117.0766068,124.9687119,0.16699864,0.313176453,0.140073121,0.085911326,4,9,10,9
95.08408356,-52.73894882,122.6042633,129.6118622,0.166860223,0.312712878,0.140267834,0.086184151,19,4,10,7
-55.93666458,114.5259933,118.6129608,124.1073761,0.166599303,0.314853907,0.13991721,0.085991941,4,12,11,9
98.42910004,117.252182,126.4638977,125.930336,0.165151373,0.315448076,0.140500411,0.086708598,20,13,9,8
-50.9581871,120.3236542,-64.71029663,117.0630646,0.164914116,0.317611724,0.140539169,0.087134458,5,11,10,10
-53.78017807,-43.91313553,117.6510544,121.2126465,0.164168477,0.318343371,0.140791535,0.086727798,4,4,10,10
-48.92081451,-48.03961945,117.674202,123.7049179,0.163659319,0.318929076,0.141197637,0.086839333,4,4,9,9
-58.1255188,-47.5797081,117.1617737,127.9411087,0.163182274,0.319562376,0.141315758,0.086897716,5,4,12,8
-63.90632248,-52.40583038,126.4269104,124.8185959,0.162746578,0.31991592,0.140481785,0.086704247,6,4,9,9
-50.45963669,-48.03728485,119.095726,121.9457245,0.162339956,0.319863349,0.139171705,0.087011389,4,4,11,9
-52.07329941,-112.0677109,114.0929108,125.4067688,0.162468374,0.321001589,0.139040992,0.086904868,4,16,12,9
98.25527954,-51.38163757,116.7018814,130.2519684,0.161340162,0.321765542,0.139327362,0.086944051,16,4,10,6
-46.64599609,108.2404785,122.5522614,124.1021881,0.161143824,0.323928028,0.139183789,0.086830363,3,16,10,9
-53.42124557,116.7239075,126.1967316,127.3883514,0.160643429,0.325558662,0.139546022,0.087008014,4,13,9,9
115.8224258,-110.4421082,123.4752502,119.9329071,0.160164133,0.327508777,0.139690831,0.087082997,14,16,9,10
115.6487274,-49.03665161,117.076889,127.1856079,0.160291091,0.327688456,0.13945891,0.087092042,14,4,9,9
-47.00543976,125.1119385,121.1076889,127.3245621,0.160360232,0.328208953,0.139932752,0.087021716,4,10,10,9
-51.61357117,111.2364731,123.5592194,128.3926086,0.160046905,0.330268502,0.140086547,0.086987652,4,13,10,8
-52.67927933,-53.33622742,122.6859665,117.4290848,0.159489825,0.330402792,0.139776722,0.087383248,4,4,10,10
-45.44498444,126.5737534,124.5169525,128.1975861,0.159285173,0.33078891,0.139783338,0.087406017,4,8,9,7
-59.52909088,-51.26231003,121.3422852,124.7797165,0.15936859,0.330752969,0.139489874,0.087651663,5,4,10,9
111.3805313,-53.89757919,122.8718414,123.0479202,0.159354642,0.330702126,0.139965966,0.087167449,15,4,10,10
108.2204819,-52.83713531,123.3362274,123.9846497,0.158288091,0.330625802,0.139430061,0.087208018,16,4,10,9
118.5168076,120.909317,121.5749207,123.3209686,0.157650441,0.331533492,0.138836548,0.086923622,13,11,10,10
118.3228531,114.2809067,120.6901474,125.9182205,0.156794652,0.332466602,0.139115557,0.086794548,12,12,10,9
-47.74365997,-56.22500992,116.5346222,123.5765991,0.156372085,0.332675815,0.139158472,0.086851269,5,4,10,9
115.0563736,-48.21062851,120.9203339,125.5306244,0.15620859,0.333084524,0.139142856,0.087124497,14,4,11,9
-53.43233871,-49.77336121,122.6755066,126.7814941,0.156383455,0.332778543,0.139600784,0.086724184,4,4,10,9
-50.47364807,110.388649,117.2086792,122.299675,0.155164048,0.332417846,0.13938491,0.086605474,4,16,11,10
123.6231689,-55.64590073,123.6879196,126.0901413,0.154767454,0.332830846,0.139053956,0.086664915,10,4,10,7
110.3169785,114.9240494,124.0015564,122.2306671,0.15448983,0.332558066,0.139387295,0.086436003,15,11,9,9
106.4030457,-47.22224426,128.2778473,125.7329559,0.15440096,0.332562774,0.139504358,0.086288244,17,4,8,8
-116.8107605,-48.00386429,122.3174286,127.1988907,0.154240474,0.332918614,0.139486328,0.086602509,17,4,10,8
105.6006241,-48.28007507,118.1902008,128.2137756,0.155801788,0.332986832,0.13942486,0.08675804,19,4,10,8
-50.04041672,123.7035675,123.4734955,120.6681137,0.155582219,0.331991196,0.140105471,0.086987205,4,11,10,9
-53.37464142,123.9597626,120.7086639,126.1788712,0.155734748,0.331272036,0.139959037,0.086931318,4,9,10,9
-48.78960419,-54.66851044,119.9496155,121.7288437,0.156558558,0.33127141,0.140914977,0.086586744,4,4,9,10
-42.25941086,-52.14516068,122.6033707,123.0249252,0.156587526,0.330972731,0.140927792,0.086796269,2,4,10,9
-56.54072952,-51.37224197,122.9580383,128.9847412,0.156495273,0.330994785,0.141055286,0.086716689,5,4,9,8
-49.20420456,121.2332764,124.0116501,126.9241943,0.156732753,0.330650955,0.140618101,0.086928926,4,12,9,9
111.5210114,-50.93127823,114.6392975,117.9723816,0.155167863,0.330268174,0.139395505,0.087046161,15,4,12,11
-45.40213013,120.3626785,122.4017029,113.2972946,0.154925451,0.330559075,0.138737574,0.086504295,4,11,10,12
-54.96495819,109.1749802,123.5646591,128.7037201,0.154929578,0.332639724,0.138235912,0.086220391,4,13,10,8
-121.5843048,-51.87657166,112.809288,118.6107864,0.154489279,0.333735704,0.138602898,0.08642406,17,4,13,11
-51.53036118,-56.11839676,109.8892593,118.5572662,0.154490784,0.335139513,0.139047951,0.086268798,4,4,13,10
109.756813,-49.56298065,116.9113388,127.1350555,0.154609978,0.336332291,0.139010772,0.086195238,16,4,11,8
-55.96111679,-54.04581451,115.8469696,123.4245911,0.154264122,0.337339818,0.13904494,0.086253688,5,4,12,8
124.3324356,127.7763596,117.7807465,121.389267,0.153943032,0.337698698,0.13829492,0.086541571,9,8,11,9
117.3974152,121.9642639,121.904892,127.8810043,0.152921438,0.338607877,0.137910798,0.086398616,11,11,10,8
-49.35331345,120.2632675,117.279808,122.636467,0.152844697,0.338890672,0.137825817,0.086164422,5,10,10,10
-48.95867157,-46.26890182,116.1295242,129.0570068,0.152822122,0.339275092,0.1384774,0.086272411,4,4,12,8
-59.26204681,-51.17078018,114.2676468,129.2759247,0.151170924,0.33937335,0.138696194,0.086691208,5,4,12,8
-54.66956329,123.1778183,120.3140869,125.0616989,0.151177347,0.337909251,0.138339832,0.087423809,5,12,8,8
110.6021805,126.9409637,113.9106903,126.3585892,0.150595576,0.336410403,0.138018131,0.087641172,14,9,11,8
116.6954575,-51.27268982,120.8827438,126.6910782,0.150307223,0.336960882,0.136531532,0.088140428,10,4,10,7
-43.65821838,-41.51519012,126.1219101,127.5975494,0.149779901,0.337270558,0.136093661,0.088269345,6,2,9,8
-58.98619461,119.7418365,117.8012085,127.8069992,0.149766639,0.33697781,0.135522947,0.088444158,5,12,11,8
115.296524,116.6074066,115.239212,128.5363159,0.149581581,0.336699963,0.135109976,0.088256821,12,13,12,7
116.5091019,111.9921265,116.7213516,128.03125,0.150078759,0.338396698,0.134916544,0.088197835,12,13,12,8
-47.84918213,-55.59436417,116.9604034,132.2015381,0.149836496,0.338814408,0.134600744,0.087734863,4,4,11,7
109.8309555,126.8746185,119.0338135,118.7022247,0.149898469,0.339172691,0.134680346,0.087318577,15,9,11,11
104.5164108,-47.71585083,115.2470932,125.0290756,0.150712132,0.339969128,0.134272501,0.08750324,17,4,12,8
-55.20840073,-51.31720352,116.6462479,127.4614334,0.150369674,0.340212941,0.133455917,0.087371022,4,4,11,8
-57.31160355,-55.98600769,122.9746628,126.0759506,0.150131524,0.340437531,0.133270696,0.08750426,5,4,11,8
-52.91785431,121.2169113,121.6332016,129.1238403,0.149876028,0.341699839,0.133384287,0.087290257,4,10,10,8
105.5990295,113.006424,120.1859741,121.3978958,0.148754746,0.342482895,0.133111626,0.087030873,18,14,10,10
-57.66617966,114.8140259,116.7641678,126.8119125,0.148429394,0.340796947,0.133072436,0.086831868,5,15,11,8
-49.72608185,106.292244,120.2874908,126.3907089,0.147582322,0.341771036,0.133058831,0.086978361,5,18,11,7
102.2115326,-42.43863678,115.5240097,121.673378,0.146974549,0.341575831,0.132886797,0.086953633,15,2,12,10
-56.5250473,-46.94044876,112.8851929,126.1479797,0.146860555,0.340808511,0.132574126,0.086897396,5,4,12,8
115.6110687,120.4573822,115.9213791,124.8247986,0.14885813,0.34030959,0.131125152,0.087123394,13,11,12,8
-47.08473587,-50.71751404,116.519249,119.4449387,0.149030924,0.340134859,0.131119773,0.086855151,4,4,11,11
-52.68780136,-50.76057816,114.3431931,121.3426743,0.149113506,0.340490609,0.131233156,0.08678294,5,4,10,11
-49.32788467,-94.16648865,119.3652725,122.8589249,0.149176419,0.341138661,0.131311864,0.086456537,4,16,10,9
123.2731705,-51.29515076,117.5756378,127.0055923,0.150451571,0.341152996,0.131392255,0.086339854,11,4,10,8
-68.51622009,118.6574783,119.4343796,126.9344101,0.151170462,0.340794474,0.131674722,0.086780943,7,12,10,8
-41.31357956,-52.61392975,115.9341507,127.8195038,0.15135707,0.340999544,0.13189131,0.086691856,4,4,12,8
112.7407684,122.6075592,116.666069,122.986618,0.153201073,0.339260727,0.131965414,0.086588517,15,11,12,8
-55.3754921,121.0736618,123.8641129,122.8388901,0.153140619,0.339587778,0.132143468,0.08646293,5,10,9,10
110.7159805,116.0936279,115.9023514,120.7612076,0.151291668,0.339414567,0.132603198,0.08622206,16,11,11,9
113.7346573,119.8306656,123.8159256,123.7622681,0.151375964,0.339290053,0.132184088,0.086348511,14,10,10,9
117.6580887,118.8108826,118.9810791,123.5150757,0.15031983,0.338514835,0.131838873,0.086292043,11,12,10,10
115.6268387,-55.65734863,126.2091141,126.416832,0.150055408,0.337939173,0.131634772,0.085886031,12,4,9,8
109.5082626,120.7278442,121.4934616,121.4704742,0.150631666,0.336981148,0.132161424,0.08537136,17,10,9,9
117.2570877,118.8759232,122.5170593,122.7748795,0.150607735,0.336220235,0.132316485,0.085092098,13,11,10,10
-58.02337646,-45.23382568,120.2775116,125.388443,0.150153503,0.335700095,0.132762477,0.085387014,6,4,10,9
110.7498093,116.7170715,118.0454636,127.6736221,0.148877665,0.335883647,0.133017629,0.085632816,16,11,12,8
109.7538071,103.8119125,112.8607101,124.0725403,0.147826493,0.334997594,0.132446915,0.085914381,14,16,12,9
-48.20930099,-50.25279236,119.0277405,121.7711105,0.147293851,0.335316449,0.132355332,0.085783936,7,4,11,10
-51.13139343,-53.16987991,116.9525604,129.4263916,0.147535101,0.335452884,0.132032767,0.085856847,5,4,11,7
102.3312988,119.2136383,119.7368622,127.4295883,0.147300839,0.335502386,0.131827325,0.085731208,18,11,11,8
-51.01987076,118.0936203,119.7793579,119.7541122,0.147220552,0.334416121,0.131965801,0.086021006,4,11,10,10
-48.19171524,-55.08042908,119.6528168,123.8170242,0.147180706,0.333950102,0.131631792,0.085989788,4,4,10,9
-46.74136734,-55.75867844,121.574585,123.0070953,0.147319406,0.333712399,0.131911531,0.086440198,4,4,11,10
117.6303024,114.9827042,119.9689026,122.5383377,0.147800416,0.334004939,0.132693499,0.085940622,12,12,10,10
114.2645493,-50.87789917,121.1935425,110.8259811,0.147568136,0.334401637,0.132783011,0.085183255,14,4,11,12
109.9782181,125.4892273,116.5748291,127.1138916,0.148216933,0.335842669,0.132991374,0.085209787,14,10,11,9
-62.05537796,126.6183929,121.2529526,126.7792969,0.148074374,0.336885422,0.13273567,0.084914334,5,9,10,8
114.0421371,113.1068573,124.8087158,118.3251114,0.148012489,0.336612135,0.132618323,0.08468508,11,13,9,10
-53.99832535,-53.26320648,119.4456177,123.1866837,0.147784546,0.336715788,0.132448331,0.084691152,5,4,10,10
115.9025803,-48.24784851,122.1212692,114.1259537,0.147887707,0.336875349,0.131969035,0.084537812,13,4,10,11
-46.99793625,120.7809906,115.3214951,127.7274246,0.147338182,0.337219805,0.131686315,0.084985487,4,12,12,8
110.131897,-47.20230103,127.1236343,124.3519211,0.148325935,0.33813563,0.131937683,0.085252374,15,4,9,8
106.355629,-46.8742218,127.7436218,127.4698029,0.148379192,0.3378914,0.132767558,0.085897267,14,4,8,8
-41.9813118,119.9633713,115.8777847,130.7498932,0.14846006,0.337804854,0.133430392,0.086065941,2,11,11,8
101.9966812,127.6449585,121.7464523,123.6950912,0.14854452,0.337684184,0.133866608,0.086145289,15,8,9,9
-46.40579987,-52.42078018,120.9931717,113.9267273,0.148287162,0.337534875,0.133784235,0.086393036,4,4,9,11
-51.25951767,-54.35908508,105.3939362,125.5154419,0.14815487,0.337610155,0.133320346,0.08633887,4,4,13,8
-52.98789215,122.6866608,108.7729187,124.4643478,0.147701681,0.337294012,0.13316609,0.086391702,4,10,13,9
115.1415329,-47.95541,117.7911835,126.0225983,0.147303283,0.337777257,0.132632792,0.086652011,14,4,12,9
125.2925873,119.0706787,120.846489,125.8930283,0.147090629,0.33825621,0.132643417,0.087414958,9,10,10,9
116.5286179,127.2226639,116.5902939,120.6333847,0.148012608,0.338399708,0.132772535,0.087347545,12,9,12,10
104.3716812,-53.85813904,114.3317337,121.6082993,0.148322091,0.339398116,0.133342251,0.087283693,14,4,12,10
117.4487457,-46.43184662,118.2505493,126.4680023,0.149806648,0.3401227,0.132462218,0.087330729,13,4,10,7
