six fx,six fy,six fz,six tx,six ty,six tz,dual fx,dual fy,dual fz,dual tx,dual ty,dual tz
0.00226815,0.000981299,0.001267639,-0.000192757,0.000576751,-2.15E-05,-0.039688673,-0.315339893,-0.182888389,0.085565962,-0.00835575,-0.003919824
-0.011050546,-0.003541894,0.001367915,0.000744349,-0.001854292,-2.77E-06,-0.098828167,-0.380888253,-0.302419245,0.103275321,-0.023353649,-0.004530511
0.004031217,-0.001278398,-0.000595822,0.000200535,0.000638179,5.30E-07,0.338077039,-0.02525962,-18.55960846,0.000141381,0.062218785,0.002310676
-0.003520107,-0.00056034,0.000696497,-0.000123118,-0.00055337,2.36E-05,1.119446158,2.104939461,-8.792909622,-0.554393232,0.29482916,0.126700044
-0.220245183,1.049990654,-9.60200119,-0.259469181,-0.003975625,0.002567065,1.980031013,2.751424789,-8.796888351,-0.771748543,0.465599865,0.014422839
-0.406016141,1.490380645,-8.418380737,-0.405578107,-0.022974126,0.015574685,1.142758489,2.269443035,-7.244670868,-0.639520586,0.242899761,0.018372912
0.091782883,0.98188895,-8.829131126,-0.240754992,0.14290455,0.013284781,0.581958175,2.798377514,-9.248202324,-0.780848324,0.094352096,0.064801991
0.399229914,0.324495018,-7.062942982,-0.046524461,0.044196293,-0.001453103,0.221317217,2.644472122,-8.209856033,-0.737781048,0.001064309,0.036397919
-0.005356614,-1.55E-05,0.001434999,-3.27E-05,-0.001099254,-2.90E-05,-0.238524735,2.213474274,-4.802986145,-0.594827175,-0.086722001,0.096620783
-0.001510652,-0.000266366,0.002261003,-6.78E-05,-0.000485548,-1.25E-05,0.073772319,1.519181371,-0.313953012,-0.412153304,0.022175418,0.019179711
0.003922629,5.75E-06,-0.00060853,-1.85E-05,0.000672272,-4.72E-06,-0.087272517,1.548528314,-1.226986408,-0.417573839,-0.015926832,0.03383413
-0.583918691,1.350895524,-9.374769211,-0.344398171,-0.130627736,0.004507823,0.35002473,1.105380297,-0.856827259,-0.300445795,0.096547514,0.03012142
-0.632047832,1.276110053,-9.036099434,-0.315910429,-0.14676325,0.001612185,-0.390077382,0.825232685,-0.663890541,-0.221727654,-0.100025646,0.019365225
-0.13427937,1.501970768,-9.241855621,-0.393857479,0.050844382,0.007720946,-0.692875028,0.288503945,-1.10711956,-0.073019288,-0.183567226,0.023228496
0.49696058,1.11539948,-8.46120739,-0.286739439,0.260351866,0.011095731,-0.07260295,0.125530243,-0.039490398,-0.034218285,-0.019298758,0.00137264
-0.0016511,0.001913348,-0.000138122,-0.000305849,-0.000530561,-3.93E-05,-0.072359219,0.218380868,-0.472527921,-0.057321984,-0.017647246,0.009414981
0.003003208,0.003639957,-0.000161569,-0.00072553,0.000728585,3.13E-05,-0.461983979,0.027656371,-11.15593147,-0.00525798,-0.127950788,0.004523871
-0.004610174,-0.000801759,0.00054229,0.000130473,-0.001653803,-3.64E-05,-0.585585058,0.091923706,-10.67449474,-0.022036774,-0.172065824,0.017488705
-0.007456256,0.001593222,0.001498356,-0.000276903,-0.001629869,1.41E-05,-0.123554319,1.774101615,-9.091038704,-0.501182079,-0.105491534,0.035084579
0.073403113,0.684970379,-7.721791267,-0.101867869,0.023246482,0.001136411,0.127839163,1.767007589,-8.723280907,-0.496390879,-0.01665148,0.048131671
0.340528756,0.607381165,-7.271297932,-0.084386289,0.106998086,0.004987297,0.493669689,2.472797632,-10.30066299,-0.686872125,0.047639832,0.100116223
0.242768586,0.57795018,-6.963742733,-0.07930889,0.077383161,0.003709897,-0.060261015,2.400685549,-9.149242401,-0.678982079,-0.10427659,0.058994707
0.392550737,0.577945709,-6.594073296,-0.085602738,0.122475989,0.005732947,-0.734447479,1.743322611,-0.620610356,-0.471640289,-0.191665679,0.019949704
0.000161804,-4.81E-05,-0.000820013,-2.43E-05,-0.000482978,-2.59E-05,0.073543757,1.870265484,-0.76367563,-0.506657004,0.023409048,0.040981319
-0.000499933,0.00054907,-0.00018527,-0.000224664,0.00014239,1.30E-05,0.23500596,1.436496854,-0.721476197,-0.39096579,0.066610962,0.028683821
-0.001190294,0.003299652,0.000366606,-0.000541642,-0.000781953,2.30E-05,-0.281412661,0.859192967,-0.7368747,-0.230911478,-0.070580728,0.013914453
7.89E-06,0.001181595,-0.000670895,-0.000409566,-8.83E-05,2.44E-06,-0.602632046,0.471483111,-0.680409133,-0.127255395,-0.158016518,0.010252076
-1.396509051,0.604759693,-15.5659399,-0.068371728,-0.400156915,-0.025942782,-0.031125315,0.062921412,-0.027710494,-0.017176574,-0.007692022,0.000739767
-1.63094914,1.308791399,-13.63066387,-0.318679363,-0.374154925,0.01423579,-0.04611728,0.132645726,-0.115516618,-0.035762824,-0.011660242,0.001616507
-0.613499463,1.297128677,-14.82580853,-0.296215862,-0.004409116,0.010806721,-0.084393404,0.219877675,-0.187071919,-0.058825243,-0.020589171,0.002562915
-0.215818211,1.228177667,-11.95803452,-0.295822889,0.085710846,0.014075728,0.770773649,-0.102286667,-10.56933594,0.02597332,0.202038929,0.0013484
0.372409761,0.282880098,-5.473535538,-0.046585884,0.049495764,-0.000138172,0.701839685,0.269234806,-10.41810417,-0.073879935,0.199607566,-0.003269282
0.003842441,0.001358249,0.000381214,-0.000555811,0.000533747,-3.12E-07,1.000471711,0.440008312,-9.933821678,-0.126531571,0.256942987,0.009516648
-0.002079482,-0.003206829,0.000266428,0.00053402,-0.00020823,-1.18E-05,1.124881983,-0.065696545,-10.36964989,0.014483026,0.295122564,0.007079866
0.0050725,-0.005292353,0.000798787,0.000806763,0.00048834,8.96E-06,0.633241117,-0.643052459,-9.345405579,0.169816524,0.156803593,0.009648121
-0.31036377,0.748364091,-7.783717632,-0.122696526,-0.096717805,-0.004470111,0.280096233,-0.440837294,-8.441269875,0.09701696,-0.005760002,0.016943134
-0.406083971,0.268925399,-7.702119827,0.02759099,-0.127968401,-0.005955258,0.323334843,0.228100061,-7.955721378,-0.095640019,-0.002519877,-0.003536781
-0.358896703,0.693734884,-8.527693748,-0.093406633,-0.113255657,-0.005317091,-0.000909945,0.000454706,-0.001173346,-0.000107253,-0.000687647,-2.71E-06
-0.928376436,0.261190116,-7.917606831,0.034742821,-0.294368804,-0.013822206,-0.005947081,0.001119738,0.002542079,-0.000216435,-0.001673283,5.32E-07
-0.011285738,0.012276383,-0.004821296,-0.004333848,-0.003732665,6.38E-05,0.005567867,-0.001304236,0.000629684,0.000298957,0.000265737,-1.66E-05
-0.001824324,0.001182877,0.000113629,-0.000140366,-0.000350549,-1.25E-05,-0.216388345,0.159555152,-11.23087311,-0.046736807,-0.049923699,0.000166077
-0.001946499,0.001432301,-7.16E-05,-0.000395386,-0.000411533,5.77E-06,-0.708237171,0.659187913,-10.01329041,-0.189715773,-0.146800756,-0.006904316
-1.55937314,-0.377248466,-21.733181,0.307923824,-0.362556458,-0.037313085,-0.729467869,0.690523803,-9.916568756,-0.191882551,-0.198919833,-0.009340096
-1.662362099,0.43774274,-18.76056671,0.074160106,-0.293848306,-0.009550273,-1.319809079,0.392951339,-9.472647667,-0.118332498,-0.325025439,-0.025440365
-1.57835567,-0.089874305,-21.49555206,0.094756462,-0.220790789,0.009547787,-0.579025507,0.284213781,-0.174119547,-0.077035874,-0.160361573,-0.005150594
-0.874763727,0.418669581,-8.325401306,-0.189961836,-0.169283822,0.012179025,-0.315433919,0.357073456,-0.378002018,-0.09650445,-0.089364707,-0.004874422
-0.038710639,0.278612077,-5.840363503,-0.12898916,0.060909159,0.003942184,-0.204762489,0.257486194,-0.306345165,-0.068898804,-0.059398971,-0.003394196
-0.003151137,-0.000599242,0.000817651,-0.000118016,-0.000856962,3.70E-05,0.076222129,0.164440826,-13.00883961,-0.028004644,0.003681279,-8.31E-05
-0.000235943,-0.002387914,-0.000122641,0.000415696,-0.000203756,2.87E-05,-0.569678009,0.039501648,-11.12614918,-0.013593474,-0.143574342,-0.00059084
-0.20374006,0.80122602,-7.79634428,-0.139266685,-0.064487368,-0.003014595,-0.59504205,0.427004784,-10.72973442,-0.125273839,-0.136674285,0.004321414
-0.234002888,0.881870687,-7.424356461,-0.168560818,-0.073242635,-0.00335675,0.086286433,0.180086821,-10.79994297,-0.051081907,0.035929441,-0.000378708
-0.298488021,0.442658126,-7.832251549,-0.024957297,-0.092868939,-0.004309978,-0.437669367,0.199357033,-10.96803856,-0.059289522,-0.101864636,-0.003302275
-0.003200309,0.000205607,0.000204374,-1.73E-05,-0.000803805,-5.82E-06,-0.481312603,-0.148078829,-8.40278244,0.004839499,-0.03567785,9.80E-05
-0.410660475,-0.095719315,-7.679592609,-0.022344837,-0.030778348,0.001650946,-0.004961182,-0.000461982,0.001765096,0.000116075,-0.001404681,-1.63E-05
-0.004910388,-0.001034828,-0.000932005,2.85E-05,-0.000870274,-9.85E-06,-0.000414922,-0.001838361,0.000355266,0.000381347,-0.000653149,-7.38E-06
-0.000203773,-0.000831592,0.001189289,0.000198227,-0.000428584,6.00E-06,0.003059579,0.000187992,0.002376123,-2.35E-05,0.000332904,-1.99E-06
0.331652641,2.362714767,-6.768482685,-0.64570725,0.105959155,0.005074411,-0.095953517,-0.125274405,-16.93054581,0.026827687,-0.039930984,0.004547487
-0.378043234,2.482682228,-8.007313728,-0.665697634,-0.118076056,-0.005322729,0.475841463,0.127447754,-10.49664116,-0.039194833,0.119184725,0.004943105
-0.373028457,2.295686245,-7.654694557,-0.607582867,-0.117309459,-0.005340783,0.52814728,-0.273667812,-11.26230145,0.076108128,0.145894051,0.00410358
-0.54959023,1.244763494,-9.73046875,-0.279557824,-0.117065698,-0.00102737,0.663388968,0.775735199,-10.23487282,-0.214738548,0.169886053,0.020717118
-0.764475167,0.660070002,-7.777196884,-0.094291292,-0.240279898,-0.011136278,1.051036716,1.183082938,-8.623983383,-0.340050459,0.232106656,0.026185773
0.002372903,-0.001224346,-5.29E-05,0.000189402,0.00024971,-1.83E-05,0.216332212,0.623724759,-0.263536662,-0.16795294,0.061034828,0.007830629
0.010974532,0.000879255,0.000458206,-0.000368815,0.001837035,-2.65E-05,0.171247989,0.464904428,-0.32334283,-0.124749117,0.050126243,0.005787128
0.001813517,-0.000161332,-0.000296519,-1.40E-05,-0.000426415,-2.27E-05,0.144148558,-0.126065999,-21.88995934,0.04250006,0.051690049,0.003589616
0.672849238,1.286290646,-7.2359066,-0.085851192,0.168192327,-0.018739421,0.619914055,0.629014432,-11.15820313,-0.168211952,0.16813013,0.002892475
0.651512265,0.927628994,-16.82223701,-0.28530708,0.114582352,-0.022242382,1.153271317,0.773583651,-10.50897026,-0.218222514,0.279570103,0.01243445
1.087743163,0.085489303,-10.15243053,-0.105232336,0.321441859,-0.006431976,0.578083873,0.966537654,-8.769644737,-0.283501953,0.088503808,0.022922864
1.301784396,0.235003188,-7.728105545,-0.128743544,0.314751685,-0.006372626,0.4096452,1.097324848,-8.133009911,-0.327744454,0.037323758,0.009670974
0.095359817,0.118247733,-0.047638856,-0.036334991,0.030211471,0.000464102,-0.077209868,1.763804197,-9.932933807,-0.497210979,-0.103281505,0.047374826
0.053363424,0.076688491,-0.026845206,-0.02394966,0.016002199,0.000225848,-0.743345559,2.871922493,-9.605433464,-0.79356426,-0.272251248,0.054941535
0.118302763,0.063597798,-0.042021878,-0.019444957,0.036490072,0.00104978,0.260245651,2.644663811,-8.057691574,-0.741901398,0.01251972,0.040079266
0.596797526,1.833612323,-12.85031128,-0.496420741,0.170550808,-0.014088012,0.541974366,2.597685337,-9.101884842,-0.733976483,0.068962522,0.036349464
0.761699498,2.170780182,-20.74293518,-0.415322155,0.189059541,-0.015021476,-0.24263224,1.618908644,-0.758515716,-0.437841237,-0.057894658,0.019751083
0.077317834,2.552319527,-20.57484055,-0.540723324,-0.044410262,-0.023359461,0.274341047,1.869425774,-1.181006908,-0.508632064,0.085083753,0.038300835
-0.7512815,0.994660079,-16.53580666,-0.086813278,-0.271407336,-0.01060746,0.589280188,1.265838861,-0.838718832,-0.339677215,0.165445819,0.026932035
0.002368066,-0.006979841,0.000565963,0.00079981,0.000353597,3.27E-06,-0.10710711,0.768353105,-0.281840265,-0.207074627,-0.025884066,0.009238111
-0.00302025,-0.002708714,0.000610059,0.000397398,-0.001140032,1.84E-06,-0.062103081,0.809822142,-0.421681285,-0.220028415,-0.015667852,0.014866289
0.000786912,0.000201993,-0.000278998,-0.000297476,8.90E-05,6.62E-06,-0.434716016,0.353518456,-0.309512198,-0.09570086,-0.114527397,0.003269027
0.00907789,0.001367998,0.00086067,-0.000464126,0.001718489,9.71E-06,-0.27724418,0.443424582,-0.413995087,-0.117894605,-0.071372993,0.005447101
-0.05284657,1.879091501,-17.22235298,-0.41393733,0.011372144,-0.013104666,0.247917607,-0.149234578,-16.72652054,0.050237458,0.077461027,0.0074457
0.36319828,1.79793334,-13.69299412,-0.402898729,0.062881134,-0.000305114,0.891302586,1.783541203,-11.36289978,-0.474017352,0.199224204,0.104552023
-0.25925979,1.736897826,-13.24535084,-0.374698371,-0.115069665,-3.73E-05,0.840714574,1.64616704,-9.406461716,-0.461909771,0.165754974,0.022040416
-0.809975028,1.060399532,-14.32437992,-0.150816843,-0.299970448,-0.013129792,0.89484328,1.307363868,-9.919979095,-0.37463215,0.165824443,0.032098185
-0.359496921,0.028809253,-0.099006429,-0.00801597,-0.111237183,-0.002328547,0.135619298,0.412492156,-2.684665203,-0.096595943,0.028583966,0.08111161
-0.370710552,-0.116915047,-7.77596283,0.008877379,-0.018690247,-0.002995487,-0.061552852,0.197393671,-0.110380769,-0.053681415,-0.01590343,0.00231972
0.001050387,0.001549405,0.000367175,-0.000313168,0.000230597,-1.35E-05,-0.101668201,0.295407236,-0.17239055,-0.080215201,-0.026302304,0.00342383
0.000937455,0.001114779,0.000492166,-0.000179767,-0.000179441,-1.10E-05,0.109608606,-0.049819015,-13.48684406,0.009784337,0.039492022,0.005745862
-0.004921357,0.001558831,0.001355656,-0.000276184,-0.000882858,-3.18E-06,0.73639369,-0.280685365,-10.67690659,0.078570858,0.223154381,0.02072493
1.256121635,1.960584283,-10.43739033,-0.481084883,0.350832373,0.004747092,1.069255948,-0.486155868,-10.77778149,0.135484457,0.274728954,0.044799421
1.353079557,1.699213147,-12.79146194,-0.378516644,0.36604923,-0.007954001,1.743502378,0.565520644,-9.076835632,-0.169267699,0.421430379,0.029741921
0.668153346,1.281546593,-11.12769508,-0.266720414,0.161150604,0.003516633,1.769618392,0.545067847,-8.150108337,-0.153429031,0.419410616,0.054550093
-0.229573384,1.010369182,-12.20778179,-0.164728045,-0.119310737,-0.006220931,0.418639451,0.050204009,-0.076027103,-0.013443525,0.1136254,0.005035677
-0.294410586,0.393548042,-7.077945709,-0.070443965,-0.18191424,-0.007135449,0.283902675,0.10493397,-0.50884217,-0.026292669,0.077222995,0.008567544
0.00179345,-0.000362315,-0.00067818,-6.82E-05,0.000483968,3.69E-06,0.494405717,1.17322433,-12.88179779,-0.331729859,0.20588167,0.019887462
-0.00811876,-0.002971145,0.001571626,0.000324466,-0.001468052,2.53E-05,0.030292617,1.816689491,-9.567106247,-0.503502667,0.070166819,-0.026165344
0.44990018,0.754835367,-9.059671402,-0.16709365,0.150666133,-0.005451373,-0.774399161,1.68206811,-9.310070038,-0.474255264,-0.15016976,-0.020730417
0.330006987,0.735047281,-9.36794281,-0.1491054,0.124966644,-0.000388618,-1.002973437,1.276525617,-8.478147507,-0.355937213,-0.22012341,-0.042074591
0.424090683,0.666798115,-8.684550285,-0.118835919,0.090559669,0.000442876,-0.456169695,0.750774324,-0.410215199,-0.202859432,-0.125896424,-0.015784111
0.006780303,0.016049266,-0.312024176,-0.002746667,-0.002592257,-0.00015838,-0.31193462,0.643155038,-0.483276963,-0.173591182,-0.090559833,-0.008238195
0.002138984,0.002031589,-0.00068995,-0.000518929,0.000162413,-4.52E-06,-0.339122385,0.706221819,-0.514185786,-0.191078559,-0.098332919,-0.009045287
-0.001013905,0.001665692,0.002349403,-0.000784594,-6.02E-05,-1.00E-05,-0.399190009,0.232255638,-10.92806053,-0.066842683,-0.093020067,0.003552896
0.077176958,3.764603615,-16.95907402,-1.075905561,0.189711288,0.027948188,-0.609807789,0.556892097,-10.64414692,-0.158425078,-0.157049865,0.002675971
0.028135309,3.151685715,-16.99051666,-0.85971123,0.100896962,0.019188706,-0.923872411,0.471978486,-10.49732113,-0.133137375,-0.25694257,0.001860224
0.58558929,3.184746742,-15.59194088,-0.888063729,0.324969053,0.019539054,-0.943052173,0.318224251,-9.214767456,-0.096491329,-0.232485831,-0.004182712
1.352416635,2.183338642,-11.484972,-0.582527936,0.305888891,0.003341001,0.074188821,0.107827432,-2.358433247,-0.018296454,-0.004783328,-0.000906306
1.083649278,1.150920868,-10.64631844,-0.262934119,0.235562563,0.006769128,0.009170767,0.000353835,-0.000321836,-1.91E-05,0.001192701,-1.82E-05
-0.065611683,1.112099528,-15.77088737,-0.12887156,-0.042888623,-0.006924406,-0.000134896,-0.001373583,0.001011361,0.000294769,-0.001142937,2.23E-06
0.088077918,1.269359946,-13.87820435,-0.196707711,0.031924803,0.017382074,0.006175944,-0.001029147,0.003637028,0.00022705,0.000697924,-1.17E-05
-0.518425107,1.590202332,-19.52967644,-0.215883031,-0.154036462,0.011977163,0.003263698,2.01E-05,0.002054932,-2.24E-05,0.00015423,-1.10E-05
-0.042955793,0.056000829,-0.777731359,-0.005298547,-0.013474884,-0.000788808,-0.427325785,0.226390719,-11.06689739,-0.065926023,-0.092644989,0.001324524
0.002910105,-0.000389718,3.76E-05,0.000128239,0.000473486,-3.29E-05,-0.640840113,0.189499229,-11.52967072,-0.053128339,-0.15153712,6.39E-05
-0.005224464,-0.004045572,0.000737141,0.000427467,-0.001116327,8.95E-07,-0.585336268,0.250922173,-10.33510876,-0.078111485,-0.134556815,0.000630138
-0.003690303,0.003944949,-0.004455572,-0.00115876,-0.001173479,2.47E-05,-0.663007617,-0.171117753,-9.553847313,0.043845531,-0.160953224,-0.005221262
-0.231394082,1.373855352,-14.13939476,-0.297050565,-0.043526936,-0.003023572,0.096834585,0.306956291,-7.60027647,-0.050412502,-0.068584293,-0.003314629
0.021778231,1.328570366,-11.88249779,-0.284958184,-0.000803951,-0.00112271,0.005848074,0.00063652,-0.000309728,-8.12E-05,0.000570634,-2.18E-05
-0.403665602,1.531595945,-11.53299999,-0.341963708,-0.181230232,-0.006703967,-0.010078068,0.001147701,0.001060684,-0.000208039,-0.002439785,-8.54E-06
-0.537623703,0.493981957,-3.824514627,-0.121950455,-0.205380276,-0.006047667,0.000419215,0.000642029,0.000184435,-0.000135645,-9.33E-05,6.58E-06
-0.345030606,0.200057566,-0.168805078,-0.062323764,-0.105450802,0.001926955,-0.002337997,0.000546797,0.00189419,-0.000131361,-0.000830951,1.95E-06
-0.357106864,0.122191139,-0.240676433,-0.037291031,-0.109482504,-0.001230657,0.239664063,0.217226133,-15.73939896,-0.07676968,0.032470461,-0.002855822
-0.211820781,2.498240948,-7.656725407,-0.670495212,-0.066809401,-0.002910076,-0.688138187,-0.301498801,-12.4224329,0.084672973,-0.176664189,0.001510805
-0.732761204,2.577650547,-7.932801247,-0.700027168,-0.232375905,-0.010877959,-0.610038757,-0.480349123,-9.904932976,0.1236884,-0.19035311,0.00987161
-0.395363212,1.445091128,-7.836763382,-0.339932233,-0.124007799,-0.005709655,-0.516252637,0.349581182,-8.878944397,-0.097129278,-0.187548414,0.086774893
-0.37511757,0.79443568,-7.968398571,-0.132328629,-0.11665976,-0.005367058,0.317767948,0.729704916,-8.726902962,-0.222345665,0.013294755,0.017694652
-1.162915468,0.491275519,-8.067063332,-0.036049481,-0.363133401,-0.016949804,0.175524175,0.312213928,-0.078895219,-0.084794112,0.047828618,0.004393635
-0.007322193,-0.001952237,-3.84E-05,0.000279811,-0.001998592,-1.07E-05,0.040972073,0.269288987,-0.17732814,-0.072752103,0.012498135,0.00338616
-0.001866082,0.002871977,-0.00089574,-0.000576951,-0.000776647,-1.85E-06,0.053659957,0.276992589,-0.19528316,-0.07484699,0.01675838,0.00351954
0.012784997,0.001090242,0.000908357,-0.0003782,0.001500205,-6.82E-06,0.042698391,0.277728081,-0.087816291,-0.075293638,0.0119982,0.00342537
-0.809467077,0.476489604,-9.550545692,-0.046055,-0.190389737,-0.003932402,-1.108211637,2.655228376,-10.91605949,-0.710357964,-0.348744094,0.096602917
-0.92248106,0.752108335,-7.886770725,-0.119161993,-0.290901959,-0.013769099,0.273307353,2.738761663,-7.044329166,-0.759711862,0.011918932,0.040401135
-0.479188293,0.667191565,-8.106964111,-0.089691743,-0.150479555,-0.007102783,0.493373036,2.033394575,-9.793024063,-0.574782968,0.076096542,0.057972807
-0.9263044,0.686493754,-7.661745071,-0.101795547,-0.292237908,-0.013803502,0.497488648,1.210211754,-1.39924407,-0.322179288,0.145414397,0.042474024
-0.009795562,0.001546298,0.002198714,-0.000347916,-0.002052521,-4.09E-05,-0.04152216,0.173524916,-0.059263162,-0.047234673,-0.011353064,0.002006446
0.002029011,-0.000434863,0.000870782,-1.82E-05,-0.000131588,6.64E-07,-0.052623965,0.392769277,-0.30975315,-0.105640322,-0.010770326,0.004847561
-0.009991531,-0.000586512,0.00067165,-0.000178067,-0.001973977,-3.10E-05,-0.057889853,0.255333334,-0.22583589,-0.068582274,-0.012473227,0.002988936
1.95142293,1.35481894,-8.990272522,-0.396951109,0.597623408,-0.010522155,0.016216021,-0.081720963,-9.970973015,0.014614553,0.039710436,-0.001630755
2.026167631,1.813534141,-16.09829903,-0.377478361,0.554941416,-0.001609559,-0.759905279,-0.219003603,-9.19379425,0.04666828,-0.162517339,-0.002146252
1.480677724,1.453819156,-8.200343132,-0.393054992,0.370163381,-0.006406129,-0.733747005,-0.238385424,-8.602697372,0.056216285,-0.162545681,-0.00526609
0.594001174,1.783845544,-14.45056915,-0.390917003,0.119906321,-0.012314411,-0.752417326,-0.036056638,-10.73609829,0.011858424,-0.192757651,-0.004549558
-0.050846238,0.921546102,-13.6096735,-0.122194208,-0.077591978,-0.005347257,-0.703181386,0.034271359,-8.169413567,-0.043705132,-0.097570062,0.003109986
-0.230712116,0.051080141,-4.840148449,0.030346729,-0.117281243,-0.003649624,0.004172872,0.000305425,0.002532731,-9.44E-05,-0.000339778,-9.15E-06
-0.002502669,0.000828864,0.00209051,4.15E-05,-0.000880201,-3.76E-06,0.003017861,-0.001529763,0.001527825,0.000296963,-0.000214966,-9.17E-06
0.002254755,0.002315249,0.000714526,-0.000600846,0.000649937,5.29E-05,0.003674592,0.002849574,0.003813166,-0.000493046,-0.000116376,-9.68E-06
-0.410010695,0.443244725,-7.894731998,-0.024587115,-0.128830895,-0.005967354,-0.087438136,-0.048161298,-16.33708191,-0.008735645,0.081153728,-0.000911701
-0.577655077,0.659547567,-8.551429749,-0.082755938,-0.181177139,-0.008499944,-0.312078923,-0.004635799,-11.22924995,-0.003331187,-0.064580984,-0.008238177
-0.336626887,0.611457586,-7.606514931,-0.08079759,-0.106625967,-0.005061873,-0.684178829,-0.739009678,-9.560146332,0.195483148,-0.155676141,-0.028633289
-0.26795578,0.412075222,-7.648510933,-0.016469672,-0.085403375,-0.004028002,-0.087351583,-1.198998451,-10.03740597,0.342553407,-0.04372425,-0.078849368
0.001024634,0.000874068,-0.000415276,-0.000302116,-0.000247017,-7.77E-06,0.111428492,-1.074771881,-3.065351963,0.310765803,0.01741091,-0.113682717
0.002873571,-0.000557262,0.00166222,8.84E-05,0.000456681,-2.11E-05,-0.365860999,-0.579909384,-0.370217353,0.158531725,-0.09473487,-0.006098127
0.000742497,-0.00207102,0.001386521,0.000195467,-4.94E-05,1.72E-05,-0.165271252,-0.639101505,-0.380559325,0.173913464,-0.040652663,-0.007315026
-0.190081179,2.050927877,-8.198143959,-0.525643289,-0.06014448,-0.002814188,-0.057979044,-0.592537403,-0.50350827,0.160777822,-0.010634793,-0.007328049
-0.286717206,1.645692945,-7.971741676,-0.405185759,-0.090473816,-0.004147925,-0.357152522,0.435779154,-9.917859077,-0.128782943,-0.059590723,0.001205533
-0.431950986,1.670579076,-8.536884308,-0.416257143,-0.106688097,-0.000640068,-0.67419374,0.46684131,-10.6272316,-0.137746826,-0.145875424,-0.003857624
-0.762234509,0.813640118,-8.894476891,-0.149508402,-0.19875288,-0.002826053,-0.692885399,0.514232993,-9.223018646,-0.151929498,-0.155155882,-0.005332933
-0.737448692,0.341137826,-8.03745842,0.011297599,-0.233072862,-0.010993661,-0.674187481,0.487655222,-10.59842682,-0.139747053,-0.183255762,-0.013773022
-0.003523941,-0.000312268,0.001671638,3.84E-05,-0.000690678,1.18E-06,-0.068189725,0.074934974,-0.037424553,-0.020518748,-0.019701999,-0.001094913
0.000116819,0.001842623,0.000674288,-0.000343942,-0.000200176,1.79E-05,-0.095114939,0.17952396,-0.115549602,-0.048475232,-0.02698786,-0.002434759
-0.003576601,-0.000944841,0.000712532,5.04E-05,-0.000682656,-4.12E-05,-0.097922273,0.139822334,-0.09372019,-0.037705358,-0.027777979,-0.001956158
-0.841470599,1.873672962,-15.67734623,-0.471835494,-0.131910264,0.006888311,0.602991283,0.486369044,-10.32833099,-0.136455283,0.158797324,0.0012175
-1.160203695,2.345200539,-13.95355034,-0.639227092,-0.193407938,0.028834309,0.772192717,0.365028024,-10.90498352,-0.100370787,0.213298887,0.005574998
-0.47108674,1.710544348,-13.66771507,-0.437434167,0.024382766,0.005357192,0.243375838,0.476592928,-9.502146721,-0.13741307,0.05421358,0.008291255
0.387321085,0.508565843,-7.933637142,-0.095883153,0.030864814,-0.000148309,-0.111130193,0.210906327,-9.689332008,-0.05553152,-0.031856854,0.014302162
-0.006713236,0.000967514,0.000527321,-0.000283953,-0.001331418,-2.17E-05,0.042617753,-0.107565448,-0.089188583,0.02961435,0.010280298,0.001646243
-0.007081928,-0.003162476,3.46E-05,0.00056929,-0.001524002,6.81E-06,0.070136003,-0.093699172,-0.410093814,0.026512215,0.017630156,0.007125582
0.003770883,0.003450662,-0.000109396,-0.000692715,0.000184218,-5.42E-05,-0.002640109,-0.094609626,-0.473010093,0.02699619,-0.002134728,0.008543025
-0.267722428,0.598978519,-11.59752369,-0.164670914,-0.095665105,0.044509187,-0.022719445,-0.069641992,-0.499085575,0.019979093,-0.007484647,0.008840074
0.094020493,0.834004164,-12.50977516,-0.218470022,-0.028688811,-0.003527822,-0.525872111,-0.101609714,-9.375492096,0.017242406,-0.108256668,-0.001381093
-0.452117532,0.47987026,-10.67492008,-0.152322695,-0.134012014,0.001471427,-0.642245233,0.189016849,-11.30953312,-0.057667065,-0.151977837,0.002275999
-0.683798552,0.034170903,-7.807630062,-0.060791094,-0.115869693,-0.00015707,-0.762187064,0.015408597,-11.45208168,-0.005488745,-0.200442851,-0.000502343
0.008539544,0.003408871,0.002064576,-0.000856424,0.001558772,-4.44E-06,-0.214914784,0.154615939,-10.94077778,-0.044945545,-0.042785555,-0.005089522
0.007367732,-0.001651481,0.000532662,0.000190555,0.001775464,-1.71E-05,-0.275334716,-0.156384513,-7.310306072,0.010886021,0.010339107,-0.000974389
-0.002620424,0.001928904,-0.000177048,-0.000597859,-0.000371567,-5.12E-05,0.006000894,-0.165484294,-0.105277926,0.04532418,0.002207189,-0.001937477
1.365961909,1.94024837,-12.32919216,-0.556420207,0.399216652,-0.00632914,-0.007086569,-0.171462402,-0.304647148,0.047469031,-0.001594925,-0.005531335
1.386725187,2.756363869,-18.90387535,-0.634984434,0.361720413,-0.024232879,-0.001615349,-0.172862679,-0.105030656,0.047446117,0.000302164,-0.002041664
0.755178928,1.79718411,-17.72924042,-0.33481425,0.188922584,-0.017285794,0.310810268,2.061507702,-8.862747192,-0.579155028,0.002641913,0.018564982
0.12484818,1.835018635,-16.87771606,-0.370477617,-0.040628139,-0.018506452,0.760206044,1.803139925,-10.57552242,-0.51582849,0.109550402,0.006426694
