circle fx,circle fy,circle fz,circle tx,circle ty,circle tz,six fx,six fy,six fz,six tx,six ty,six tz,dual fx,dual fy,dual fz,dual tx,dual ty,dual tz,,
-0.638000011,-0.363000005,0.539399981,0.663699985,-0.976800025,0.0066,-0.174600005,-1.384899974,0.795700014,2.927900076,-0.087700002,0.052499998,-0.744899988,0.320600003,0.936800003,-0.66079998,-1.904399991,-0.090400003,,0.090400003
-0.33950001,-0.768599987,0.796800017,1.461400032,-0.449600011,0.022500001,-0.395799994,-1.204599977,0.691799998,3.010900021,-0.354799986,0.076099999,-1.131199956,0.297500014,0.992500007,-0.60589999,-2.763200045,-0.0682,,0.0682
-0.605099976,0.042199999,-0.075800002,0.392500013,-1.245499969,0.0116,0.1171,-1.316699982,0.646000028,3.529799938,0.662400007,0.0513,-1.206099987,0.243599996,0.809199989,-0.548500001,-2.81340003,-0.082199998,,0.082199998
-0.933700025,-0.218700007,0.763999999,0.162499994,-2.212100029,0.001,-0.544200003,-1.395599961,0.902499974,3.158699989,-1.224300027,0.022600001,-1.014299989,-0.030400001,0.920899987,-0.0133,-2.236099958,-0.102600001,,0.102600001
-1.126600027,0.089299999,-0.165900007,-0.96390003,-1.965899944,0.0095,-0.658100009,-1.508000016,1.174000025,3.574100018,-1.594799995,0.0285,-0.583299994,0.285899997,0.435600013,-0.639999986,-1.375200033,-0.068400003,,0.068400003
-1.036999941,0.0319,-0.324900001,-0.630599976,-1.984099984,0.0057,-0.361099988,-1.74969995,0.81309998,4.05700016,-0.343300015,0.049699999,-0.387100011,0.213300005,0.776799977,-0.370000005,-1.0273,-0.089199997,,0.089199997
-1.211300015,0.693599999,-0.047699999,-2.068700075,-2.190999985,0.0038,-0.190899998,-1.678900003,0.815699995,3.899499893,-0.0219,0.0449,-0.583800018,0.158199996,0.549899995,-0.160999998,-1.379899979,-0.104000002,,0.104000002
-1.431900024,0.173299998,-0.487599999,-1.055600047,-2.902199984,0.0023,-0.094899997,-0.276800007,0.0748,0.175400004,0.141599998,-0.0078,-0.124399997,-0.0071,0.906700015,-0.1567,-0.763400018,-0.041900001,,0.041900001
-1.497499943,-0.362199992,-0.130500004,-0.063000001,-2.789700031,-0.058200002,0.291999996,0.122100003,-0.0801,-0.337599993,1.189499974,0.0307,-0.328200012,0.175500005,1.156200051,-0.660899997,-0.194700003,-0.066299997,,0.066299997
-1.618499994,0.242899999,0.411599994,-1.190099955,-2.820300102,0.012,-0.060699999,-0.601700008,0.48969999,1.59679997,0.469700009,0.043000001,0.161899999,0.369500011,0.472000003,-0.63410002,0.195999995,-0.061999999,,0.061999999
-1.809599996,0.280699998,0.4551,-0.885100007,-2.14470005,-0.023399999,-0.171399996,-0.506500006,0.2755,1.419700027,-0.38530001,0.046500001,0.0126,0.257999986,0.768700004,-0.605700016,0.108400002,-0.080899999,,0.080899999
-2.239599943,-0.123899996,0.361299992,-0.448900014,-1.745999813,-0.1237,0.133699998,-0.760699987,-0.069799997,1.440199971,0.870299995,0.118699998,-0.377900004,-0.25,1.181599975,0.416900009,-0.840600014,-0.114,,0.114
-2.396899939,0.276300013,0.399199992,-1.225200057,-2.918600082,0.0548,0.036499999,-2.141200066,0.691699982,4.276000023,0.018100001,0.4921,-0.40110001,0.267100006,0.642099977,-0.615400016,-0.961199999,-0.081799999,,0.081799999
0.096100003,0.097099997,0.461199999,0.031199999,0.734200001,0.0328,0.146200001,-0.132499993,0.175099999,0.118600003,0.836099982,0.0147,-0.411599994,0.249799997,0.614700019,-0.560500026,-0.95450002,-0.076399997,,0.076399997
-0.125799999,-1.059100032,0.615499973,2.467499971,-0.0051,0.0186,-0.345499992,0.085500002,-0.1435,-0.3495,-0.966300011,0.02,-0.746599972,0.220300004,0.70660001,-0.699100018,-1.561400056,-0.076800004,,0.076800004
0.594699979,-0.665600002,0.453000009,1.627300024,1.891600013,0.026799999,-0.154200003,-0.502399981,0.0603,1.039999962,-0.068800002,0.018300001,-0.647199988,0.303900003,0.703599989,-0.638300002,-1.434000015,-0.084299996,,0.084299996
-0.158399999,-0.907000005,0.689400017,2.139400005,0.187800005,0.0162,0.205899999,-0.316700011,0.108999997,0.685599983,0.939700007,0.0266,-0.625500023,0.212300003,0.872799993,-0.715399981,-1.172899961,-0.054900002,,0.054900002
-0.316399992,-0.685100019,0.726000011,1.491299987,0.0396,-0.0075,-0.078500003,-0.209000006,0.041200001,0.797299981,-0.028000001,0.057,-0.442799985,0.197799996,1.084800005,-0.462500006,-0.543799996,-0.085000001,,0.085000001
0.177000001,-0.368200004,-0.532700002,0.465999991,1.706400037,0.0126,0.351300001,-1.302899957,-0.030400001,1.880399942,1.277999997,0.275400013,-0.407999992,0.143999994,0.552299976,-0.462900013,-0.453299999,-0.088399999,,0.088399999
0.2104,-0.352400005,-0.372700006,0.462799996,1.647899985,0.027000001,-0.388399988,-2.608200073,2.274600029,4.810500145,-0.786899984,0.158600003,-0.529299974,0.0221,0.895099998,0.075900003,-0.926500022,-0.023,,0.023
-0.0153,-0.152899995,0.688300014,-0.190500006,0.334699988,0.0418,-0.150299996,-1.139400005,0.566500008,2.491100073,-0.317799985,0.046700001,-0.718299985,-0.043400001,0.699500024,0.112599999,-1.454100013,-0.053100001,,0.053100001
0.086999997,-0.724699974,0.915899992,1.67900002,0.696200013,0.0228,-0.083300002,-1.528399944,1.053500056,3.035000086,0.220799997,0.140300006,-0.748700023,-0.074000001,0.894699991,0.483900011,-1.869600058,0.0044,,0.0044
0.0253,-0.820800006,0.586199999,1.871600032,0.534200013,0.018300001,-0.498600006,-1.49090004,1.04489994,3.608400106,-0.890600026,0.042300001,-1.274500012,-0.698899984,1.301599979,1.746099949,-2.780499935,0.02,,0.02
-0.110200003,-0.743499994,0.575500011,1.489599943,0.171900004,0.0146,-0.244499996,-1.5546,1.244699955,3.587300062,-0.431899995,0.063100003,0.040899999,0.388500005,0.832300007,-0.699699998,0.0196,-0.059900001,,0.059900001
-0.177100003,-0.488700002,0.746299982,1.132799983,0.0858,0.035999998,0.054499999,-1.625200033,1.128399968,3.889800072,0.311699986,0.071199998,-0.0129,0.392399997,0.553799987,-0.836099982,0.107799999,-0.072099999,,0.072099999
-0.178100005,-0.355199993,0.721599996,0.894599974,-0.117799997,0.0339,-0.044199999,-1.696099997,1.361199975,3.895200014,0.346700013,0.064000003,0.172800004,0.179299995,0.826900005,-0.460900009,0.150800005,-0.071900003,,0.071900003
-0.181799993,-0.709399998,0.544700027,1.230100036,-0.252799988,0.0218,-0.485900015,-1.789000034,1.204599977,4.214300156,-1.232499957,0.126399994,-0.893299997,0.230000004,0.47389999,-0.57249999,-1.917500019,-0.080799997,,0.080799997
0.266099989,-0.343199998,0.712100029,0.568300009,1.082599998,0.017899999,0.132300004,-0.241999999,0.183899999,0.451999992,0.485700011,0.0083,-0.768400013,0.27579999,0.56279999,-0.559700012,-1.761199951,-0.088699996,,0.088699996
-0.212500006,-0.141299993,0.401899993,0.149700001,-0.140000001,0.019099999,-0.0195,0.040199999,0.386200011,0.120499998,0.075499997,0.0098,-0.836799979,0.345600009,0.708700001,-0.515100002,-1.944300056,-0.088200003,,0.088200003
0.123899996,-0.294499993,0.468199998,0.410699993,0.91109997,0.0207,-0.009,0.0722,0.100699998,-0.252299994,0.3028,0.027000001,-0.934000015,-0.188899994,0.849099994,0.0009,-2.022300005,-0.108099997,,0.108099997
0.035700001,-0.159999996,0.520799994,0.428499997,0.280900002,0.0425,-0.024,-0.980099976,0.57950002,2.231400013,0.3574,0.056200001,-0.585399985,0.224900007,0.852699995,-0.33039999,-1.498999953,-0.096900001,,0.096900001
-0.448700011,-0.072499998,0.69660002,-0.1294,-0.41839999,0.031300001,0.093199998,-1.249799967,-0.787100017,2.230799913,0.717400014,0.217899993,-0.526899993,0.140400007,0.243300006,-0.196799994,-1.292600036,-0.109499998,,0.109499998
-0.555899978,0.228,-0.395500004,-0.731000006,-0.207499996,-0.0009,-0.228799999,-1.83739996,1.223399997,3.303299904,-0.814199984,0.262499988,-0.435900003,-0.0447,1.063300014,-0.139899999,-1.051399946,-0.086599998,,0.086599998
-0.134800002,-0.723399997,-0.517099977,1.0898,0.893299997,-0.0089,-0.260899991,-2.195899963,-0.201700002,3.964999914,-0.300000012,0.202600002,-0.185599998,0.646899998,0.912199974,-0.907899976,-0.187199995,-0.128000006,,0.128000006
0.697899997,0.319999993,-0.320100009,-1.201099992,2.596199989,0.031399999,0.028200001,0.146599993,0.130999997,-0.056299999,-0.0153,0.0067,-0.242500007,0.301800013,0.894800007,-0.560500026,-0.138500005,-0.082000002,,0.082000002
0.394800007,-0.1061,-0.381599993,-0.164800003,2.038399935,0.040600002,-0.386700004,-0.402099997,0.589900017,0.662299991,-0.634000003,0.0112,0.0614,0.521600008,0.736599982,-0.658800006,0.253600001,-0.083099999,,0.083099999
-0.267199993,-0.481400013,-0.247700006,0.580200016,0.356299996,0.015,0.126300007,0.150800005,0.337000012,-0.479099989,0.507499993,0.062399998,-0.408399999,0.063000001,0.761900008,-0.325100005,0.119900003,-0.102899998,,0.102899998
0.2676,0.195199996,0.568700016,-0.612800002,1.43719995,0.038199998,-0.051399998,-0.214000002,0.111599997,0.088799998,0.893599987,0.047800001,-0.247500002,0.300199986,0.278899997,-0.622399986,0.044199999,-0.108999997,,0.108999997
0.343300015,-1.00E-04,0.400299996,0.026900001,1.24119997,0.037099998,0.066399999,-0.362100005,-0.0517,0.822399974,0.880299985,0.1461,0.242899999,0.452499986,0.466199994,-0.69749999,0.718999982,-0.0823,,0.0823
-0.103799999,-1.139199972,1.104599953,2.132200003,0.624899983,0.0063,0.367399991,-1.041200042,-1.49000001,1.668900013,1.07009995,0.442999989,0.077,0.409299999,0.515500009,-1.305500031,0.271299988,-0.0451,,0.0451
-0.044599999,-0.247299999,0.968299985,0.167699993,0.809499979,-0.004,0.293300003,-2.433199883,-0.924499989,4.243299961,1.010900021,0.3926,-0.0091,0.244299993,0.428000003,-0.809599996,0.075800002,-0.037500001,,0.037500001
1.000100017,0.266900003,-0.46329999,-1.345600009,2.980000019,0.0151,0.276199996,-1.714599967,1.006899953,3.764699936,1.227800012,0.080899999,0.043499999,0.194600001,0.854900002,-0.58920002,0.0339,-0.115199998,,0.115199998
0.542400002,-0.676800013,2.10890007,-0.092100002,2.76880002,0.037999999,-0.265399992,-1.485100031,0.653100014,3.207999945,-0.453500003,0.036699999,-0.006,0.192599997,0.492199987,-0.541700006,0.109700002,-0.077799998,,0.077799998
0.740400016,-0.628099978,-0.887799978,0.329899997,2.614000082,0.0261,0.211799994,-1.548599958,0.719900012,3.914099932,0.835099995,0.080399998,-0.426699996,0.528800011,0.752799988,-1.28670001,-0.99180001,-0.058899999,,0.058899999
-0.271200001,-1.094400048,-0.156100005,0.802399993,0.433099985,0.104799994,-0.119099997,-1.769999981,0.636399984,4.096199989,0.064400002,0.056400001,-0.718400002,0.407000005,0.756299973,-0.996100008,-1.504899979,-0.072800003,,0.072800003
-0.103200004,-0.800999999,1.086500049,0.239199996,0.748399973,-0.101999986,0.0055,-1.621399999,0.973100007,3.58920002,0.371499985,0.039900001,-0.7403,0.60710001,0.489199996,-1.39320004,-1.847900033,-0.043099999,,0.043099999
0.799199998,-0.100400001,-1.655699968,-1.114099979,2.556499958,-0.035599999,0.0392,-1.739099979,0.602400005,3.715800047,0.649100006,0.053399999,-0.953000009,0.796599984,0.302399993,-1.980000019,-2.237999916,-0.025800001,,0.025800001
0.064300001,-0.137099996,0.666899979,-0.350300014,0.761500001,0.0185,-0.519699991,-1.750800014,0.797399998,3.988500118,-1.064499974,0.041299999,0.035999998,0.244200006,0.597800016,-0.647000015,0.1822,-0.073899999,,0.073899999
0.578299999,-0.640999973,0.51910001,1.484400034,1.89989996,0.039799999,-0.630100012,-2.129899979,1.147899985,4.974899769,-1.007099986,0.064000003,-0.0287,0.335399985,0.453599989,-0.865499973,0.148000002,-0.044300001,,0.044300001
0.0528,-0.809000015,0.601199985,1.797299981,0.845700026,-0.0418,-0.197699994,0.455500007,-0.052999999,-1.442299962,-0.050099999,0.020300001,-0.132300004,0.2368,0.853699982,-0.559300005,0.0084,-0.070299998,,0.070299998
0.078400001,-0.418300003,0.770099998,0.925599992,0.676900029,0.027799999,-0.0634,-0.0539,0.402399987,0.181899995,0.213599995,-0.0083,0.077,0.355199993,0.372399986,-0.801100016,0.201800004,-0.053599998,,0.053599998
-0.940800011,-0.518400013,1.333899975,1.021299958,-1.633299947,-0.0006,0.102399997,0.080600001,0.236599997,-0.0026,0.364899993,0.032900002,0.031199999,0.412699997,0.625,-0.836799979,0.28639999,-0.073200002,,0.073200002
-0.70660001,0.0167,0.1664,-0.201199993,-1.043200016,0.040800001,-0.164700001,-0.119800001,-1.024099946,-0.415399998,-0.182400003,0.514299989,-0.046,0.1998,1.060199976,-0.494599998,0.141800001,-0.030999999,,0.030999999
-0.844699979,-0.951099992,0.460799992,1.864199996,-0.897599995,-0.0063,-0.269199997,-0.778999984,-1.073699951,0.593900025,-0.283100009,0.710699975,-0.36500001,0.111900002,0.690400004,-0.44749999,-0.811500013,-0.056899998,,0.056899998
0.156100005,0.0251,0.787100017,-0.097199999,0.816600025,0.016899999,0.0405,-1.194000006,-2.064399958,1.71420002,0.372099996,0.861199975,-0.237399995,0.293099999,0.50999999,-0.5995,-0.555100024,-0.079899997,,0.079899997
-0.166299999,-0.704900026,0.609899998,1.067800045,0.154200003,-0.0188,-0.444000006,-2.368400097,-1.258599997,4.742800236,0.648199975,0.808799982,-0.176100001,-0.256500006,0.569500029,-0.223399997,-0.214399993,-0.0244,,0.0244
0.193000004,-0.447699994,0.236399993,0.853399992,0.985899985,0.0152,-0.126300007,-1.577900052,0.989799976,3.862099886,0.170599997,0.075199999,0.023600001,0.331699997,0.068899997,-0.488299996,-0.038800001,-0.040399998,,0.040399998
-0.404199988,-0.457899988,0.504000008,0.760200024,-0.454400003,0.0136,0.087300003,-1.473399997,0.999100029,3.492500067,0.509000003,0.103399999,0.260800004,0.318599999,0.899999976,-0.653900027,0.480399996,-0.0704,,0.0704
0.319499999,0.205200002,0.582599998,-0.355800003,1.202900052,0.038899999,-0.573099971,-1.633200049,0.479699999,3.90199995,-1.180299997,0.053800002,-0.610599995,0.112300001,0.683499992,-0.50940001,-1.427800059,-0.090700001,,0.090700001
-0.202900007,-0.402999997,0.510599971,0.790499985,-0.059799999,0.008,-0.545700014,-1.608100057,0.264499992,4.062699795,-0.926400006,0.057500001,-0.96420002,0.185299993,0.938199997,-0.386900008,-2.148499966,-0.046999998,,0.046999998
-0.320100009,-0.344199985,0.640100002,0.602299988,-0.449900001,0.0092,-0.1052,-1.892799973,0.805899978,4.180799961,0.422600001,0.073899999,-0.552699983,0.173899993,0.5704,-0.139200002,-1.543799996,-0.060699999,,0.060699999
0.096699998,-0.0046,0.251800001,-0.207900003,0.471300006,0.0284,0.0129,-1.822199941,0.768100023,4.160600185,0.703700006,0.063100003,-0.375800014,-0.0028,0.824800014,-0.0229,-0.912599981,-0.066500001,,0.066500001
0.380899996,0.074699998,0.337599993,-0.515799999,1.296800017,0.030200001,-0.396699995,-1.520900011,1.31159997,3.925499916,-0.453500003,0.039799999,-0.186700001,0.156100005,0.775200009,-0.3662,-0.474799991,-0.0583,,0.0583
-0.150900006,-0.518299997,0.724900007,0.931500018,0.0535,0.0253,-0.0074,-0.114399999,0.2958,-0.0218,0.043299999,0,0.0513,0.291500002,0.184400007,-0.449200004,-0.232299998,-0.052700002,,0.052700002
0.082800001,-0.252900004,0.712000012,0.260800004,0.73299998,0.0231,-0.208900005,0.351900011,0.0515,-0.929199994,-0.434700012,0.0166,0.083499998,0.58920002,-0.0061,-0.725899994,0.1646,-0.048500001,,0.048500001
-0.38319999,-0.0037,0.238399997,-0.551199973,-0.361000001,0.030099999,-0.226999998,-0.282200009,0.252900004,0.751999974,-0.39320001,0.034899998,-0.509000003,-0.153899997,0.916599989,-0.0616,-1.084900022,-0.091899998,,0.091899998
0.40079999,-0.586600006,0.562699974,1.237599969,1.594200015,0.029999999,-0.248199999,-0.726100028,0.44780001,1.699000001,-0.0037,0.082099997,-0.400900006,0.260600001,0.437700003,-0.370299995,-0.840300024,-0.091899998,,0.091899998
-0.307200015,-0.61500001,0.603500009,0.903500021,-0.301600009,0.019400001,-0.219799995,-0.171200007,-0.135299996,0.68809998,-0.35620001,0.034400001,0.0294,-0.132100001,0.773899972,-0.155900002,-0.236900002,-0.068000004,,0.068000004
0.048,-0.026799999,0.594500005,-0.195099995,0.485399991,0.031399999,-0.576099992,-0.796400011,0.90200001,1.507099986,-1.176200032,0.028899999,-0.507499993,0.616400003,0.289499998,-0.993300021,-0.533999979,-0.081699997,,0.081699997
0.517400026,-0.639999986,0.906199992,1.504699945,1.961899996,0.025800001,-0.700699985,-0.863900006,0.342999995,2.077399969,-1.500399947,0.023499999,-0.0019,0.370599985,0.141599998,-0.63319999,0.045499999,-0.080200002,,0.080200002
-0.056600001,-0.786899984,0.875500023,1.588000059,0.431800008,0.0138,-1.450799942,-1.327399969,-0.476500005,2.842700005,-2.521800041,0.136999995,-0.085900001,0.322699994,0.393400013,-0.62349999,0.075599998,-0.071999997,,0.071999997
0.175500005,-0.420700014,0.611800015,1.029399991,0.657199979,0.021199999,0.126599997,-0.035300002,0.088100001,-0.0451,0.627499998,0.0108,0.491100013,0.701099992,0.536300004,-1.135699987,1.396199942,-0.049800001,,0.049800001
-0.325199991,-0.092200004,0.386900008,-0.0447,-0.485100001,0.0124,-0.195299998,-0.900300026,0.679199994,1.976600051,-0.133000001,0.0309,-0.0276,0.40079999,0.380299985,-0.649600029,0.100100003,-0.077,,0.077
0.058899999,0.157100007,0.592899978,-0.351599991,1.024399996,0.0515,0.149200007,-0.819000006,0.444000006,1.881600022,0.700600028,0.0359,-0.299800009,-0.025900001,0.282700002,-0.246999994,-0.247500002,-0.090499997,,0.090499997
-0.308400005,-0.845300019,0.826699972,1.747400045,-0.291700006,0.0309,0.069700003,-0.890500009,0.249899998,2.473099947,0.585300028,0.0451,0.282400012,0.021600001,0.611899972,-0.390100002,0.477299988,-0.061799999,,0.061799999
0.0053,-0.117200002,0.224199995,-0.207800001,0.43720001,0.018100001,0.0061,-1.398699999,0.732200027,3.285099983,0.331099987,0.061099999,-0.712800026,0.236699998,0.429100007,-0.615100026,-1.829699993,-0.076399997,,0.076399997
0.470099986,-0.684099972,0.858699977,1.612300038,1.641199946,0.0187,0.097199999,-2.049900055,-0.39230001,3.746299982,0.431699991,0.162499994,-0.996599972,0.074699998,0.623899996,-0.377099991,-2.174200058,-0.098300003,,0.098300003
0.0174,-0.719600022,0.365999997,1.576699972,0.4912,0.0307,0.405299991,-0.47389999,0.74970001,0.906899989,1.131600022,0.032299999,-1.108700037,-0.046100002,0.827300012,-0.023700001,-2.413899899,-0.129899994,,0.129899994
-0.147,-0.784500003,0.846800029,1.737800002,0.144199997,0.0185,-0.308999985,-0.152400002,0.080899999,0.289999992,-0.531700015,0.0018,-0.720799983,0.245800003,0.425999999,-0.447699994,-1.691300035,-0.070500001,,0.070500001
-0.172499999,-0.662699997,0.285100013,1.203199983,0.382699996,0.0337,-0.148000002,-0.0579,0.051899999,0.152700007,-0.1329,0.004,-0.441500008,-0.054900002,0.77640003,-0.087300003,-1.186699986,-0.078199998,,0.078199998
-0.290199995,-0.317000002,-0.140499994,0.806599975,-0.0121,0.0241,0.730499983,-0.339399993,-0.128099993,0.488400012,1.690899968,0.046700001,-0.272500008,-0.0045,0.495000005,0.235400006,-0.522400022,-0.040899999,,0.040899999
-0.419699997,-0.620100021,-0.225299999,1.15170002,-0.1347,-0.0011,-0.353599995,0.047600001,0.425000012,-0.252499998,-0.591799974,0.024,-0.045899998,-0.596300006,1.297199965,1.66170001,-0.288500011,0.064499997,,0.064499997
0.322899997,-0.845200002,0.487199992,1.607200027,1.201300025,0.019300001,-0.0273,-1.476400018,-1.89139998,2.274800062,0.106899999,0.494300008,-0.101099998,0.205899999,0.725899994,-0.502600014,-0.0136,-0.087499999,,0.087499999
-0.174400002,-0.477899998,0.499799997,1.121099949,0.216900006,0.022,0.405800015,-1.835700035,0.711099982,3.186399937,1.828199983,0.460999995,-0.196600005,-0.0363,0.993200004,0.086499996,-0.38440001,-0.0942,,0.0942
0.136199996,-0.43720001,0.594699979,1.029099941,0.790099978,0.026799999,-0.309799999,-1.534600019,1.062999964,3.664900064,-0.197699994,0.063500002,-0.500699997,-0.224700004,0.91109997,0.912500024,-1.249300003,-0.090300001,,0.090300001
-0.183699995,-0.270999998,0.263300002,0.669499993,0.030400001,0.0219,-0.267100006,-1.506899953,0.908599973,3.437799931,-0.107500002,0.0757,-0.335099995,-0.0083,0.547299981,0.430999994,-0.832799971,-0.102899998,,0.102899998
0.2403,-0.237000003,0.269600004,0.372700006,1.125200033,0.0284,0.34799999,-1.613299966,0.577099979,3.733500004,1.219599962,0.046799999,-0.714600027,-0.372399986,0.452499986,1.451599956,-1.752500057,-0.164299995,,0.164299995
-0.251399994,-0.0308,0.646099985,0.065399997,-0.243799999,0.031800002,-0.260699987,-1.010200024,0.515799999,2.53489995,-0.484100014,0.040800001,-0.154599994,0.183500007,0.866999984,0.097400002,-0.731700003,-0.141499996,,0.141499996
-0.078699999,-0.433600008,0.199599996,0.477800012,0.485199988,0.0374,-0.429100007,-1.559200048,0.728299975,3.166100025,-0.839299977,0.021,-0.365099996,-0.493400007,1.268300056,1.403499961,-1.044199944,-0.174600005,,0.174600005
0.337099999,-0.160899997,0.698599994,0.405600011,1.140200019,0.046399999,0.169100001,-1.916000009,1.042700052,4.364900112,0.889299989,0.0407,0.0056,0.476000011,0.521499991,-0.591300011,0.226300001,-0.0524,,0.0524
0.055399999,-0.0032,0.518899977,-0.223399997,0.491400003,0.0127,-0.901199996,-2.273900032,1.378200054,4.758699894,-1.991899967,0.0266,0.101400003,0.316700011,0.549099982,-0.739700019,0.135499999,-0.0669,,0.0669
-0.289499998,0.0038,0.260899991,-0.270300001,-0.431600004,0.026799999,0.188899994,-0.410899997,0.671899974,0.393700004,0.343199998,0.0096,0.124499999,0.314799994,0.531799972,-0.876399994,0.196600005,-0.0524,,0.0524
-0.169200003,-0.074500002,0.393900007,-0.114299998,0.110200003,0.035599999,0.199200004,-0.314300001,0.304500014,0.181400001,0.735199988,0.0117,0.136000007,0.389299989,0.637099981,-0.619599998,0.172299996,-0.067599997,,0.067599997
0.072499998,0.230800003,0.469500005,-0.891799986,0.879700005,0.0027,-0.26730001,0.194100007,0.0307,-0.745899975,-0.176599994,0.057399999,0.218799993,0.239199996,0.504800022,-0.530900002,0.236200005,-0.069399998,,0.069399998
-0.236900002,-0.391299993,0.067400001,0.836799979,0.754899979,0.0154,0.126900002,-0.627900004,0.299100012,1.274700046,0.565299988,0.046300001,-1.166399956,0.167999998,0.863900006,-0.559199989,-2.519099951,-0.0823,,0.0823
-0.351399988,-0.350100011,0.608099997,0.518899977,0.1664,0.007,-0.391200006,-0.584999979,0.048099998,1.193699956,-0.755800009,0.052999999,-1.093899965,0.293300003,0.211999997,-0.738099992,-2.420399904,-0.071999997,,0.071999997
0.139500007,0.0151,0.789300025,-0.324000001,0.484600008,0.035300002,-0.291599989,-1.050799966,1.016499996,1.862599969,-0.143700004,0.069200002,-0.988499999,0.283499986,0.925899982,-0.356599987,-2.516799927,-0.075099997,,0.075099997
-0.289600015,-0.380100012,0.7245,0.82249999,-0.213400006,0.011,0.564800024,-2.350899935,-0.592999995,4.604599953,1.439200044,0.160400003,-1.014999986,-0.152099997,1.076099992,0.2245,-2.630800009,-0.107900001,,0.107900001
0.219999999,-0.1567,0.521899998,0.471599996,0.831399977,0.017899999,,,,,,,-0.77640003,0.127499998,0.536499977,-0.194199994,-1.802700043,-0.1074,,0.1074
-0.519599974,-0.0605,0.476700008,0.069899999,-0.770299971,0.025900001,,,,,,,-0.673399985,0.061000001,0.441799998,-0.135499999,-1.395499945,-0.098800004,,0.098800004
-0.452300012,0.173299998,0.120200001,-0.45570001,-0.541700006,0.015900001,,,,,,,0.0111,0.178200006,0.505900025,-0.633400023,0.113799997,-0.071699999,,0.071699999
-0.074100003,-0.449600011,-0.036400001,1.287400007,0.882499993,0.0128,,,,,,,0.188700005,-0.0482,0.475899994,-0.286300004,0.2852,-0.077,,0.077
0.181400001,-0.219799995,0.967800021,0.318199992,1.341199994,0.022600001,,,,,,,-0.755699992,0.171599999,0.59829998,-0.4991,-1.65989995,-0.078599997,,0.078599997
0.0055,0.319299996,0.436100006,-0.430000007,0.42050001,0.081299998,,,,,,,-0.085199997,0.283699989,0.567300022,-0.570100009,-0.232199997,-0.073100001,,0.073100001
0.48269999,-0.756500006,0.816299975,1.506399989,1.737499952,0.0251,,,,,,,-0.244800001,-0.075400002,0.351399988,-0.515699983,0.120899998,-0.0854,,0.0854
0.127700001,-0.251300007,0.565800011,0.516200006,0.636600018,0.027100001,,,,,,,0.396600008,0.389099985,0.284299999,-0.541999996,0.391400009,-0.0244,,0.0244
-0.77609998,-0.074699998,-0.0047,0.113700002,-1.494500041,0.051899999,,,,,,,-0.128900006,-0.089199997,0.430400014,-0.327300012,0.049800001,-0.054200001,,0.054200001
-0.265799999,0.026000001,0.476000011,-0.321399987,0.005,-0.0385,,,,,,,0.0572,0.130700007,0.763499975,-0.539799988,0.228100002,-0.090000004,,0.090000004
-0.27790001,0.309500009,-0.231000006,-0.82249999,0.163200006,0.022,,,,,,,-0.058800001,0.0015,0.306600004,-0.395999998,0.095200002,-0.079899997,,0.079899997
-0.582199991,-0.302300006,-0.262800008,0.604900002,-0.210999995,0.0207,,,,,,,0.038199998,0.306400001,0.786499977,-0.645600021,0.2192,-0.054699998,,0.054699998
0.188099995,-0.0096,0.190899998,-0.229499996,0.600399971,0.025900001,,,,,,,,,,,,,,
-0.124799997,0.192300007,0.315400004,-0.579299986,-0.0061,0.025900001,,,,,,,,,,,,,,0.077155357
-0.089299999,-0.256599993,0.502099991,0.439599991,0.076499999,0.025900001,,,,,,,,,,,,,,
-0.132100001,-0.055399999,0.4014,-0.0403,-0.250099987,0.026799999,,,,,,,,,,,,,,
0.062100001,-0.491400003,0.888599992,1.137400031,0.523800015,0.0173,,,,,,,,,,,,,,
-0.581900001,-0.941500008,0.730300009,2.009500027,-1.06309998,0.0033,,,,,,,,,,,,,,
-0.680999994,-0.770500004,0.316000015,1.744400024,-1.082399964,0.0132,,,,,,,,,,,,,,
-0.005,0.059,0.54400003,-0.309100002,0.305799991,0.023600001,,,,,,,,,,,,,,
0.26820001,-0.589600027,0.557699978,1.134600043,1.323600054,0.0048,,,,,,,,,,,,,,
0.023,-0.531899989,0.463099986,1.277199984,0.43720001,0.044300001,,,,,,,,,,,,,,
0.709699988,-0.212300003,0.459100008,0.597800016,2.137500048,0.0185,,,,,,,,,,,,,,
0.093400002,0.194199994,0.118299998,-0.582499981,0.477499992,0.021,,,,,,,,,,,,,,
-1.251199961,-0.304800004,-0.069799997,0.740999997,-2.297100067,0.0035,,,,,,,,,,,,,,
-1.58739996,-0.3495,0.115099996,-0.206599995,-3.183099985,-0.025699999,,,,,,,,,,,,,,
0.032400001,0.030300001,0.360100001,-0.314399987,0.395900011,0.017999999,,,,,,,,,,,,,,
-0.381000012,-0.656000018,0.71359998,1.129400015,-0.58099997,0.0261,,,,,,,,,,,,,,
-0.351200014,-0.399800003,0.912400007,0.686500013,-0.399199992,0.0045,,,,,,,,,,,,,,
-0.0418,0.032600001,0.396400005,-0.372700006,0.092299998,0.0233,,,,,,,,,,,,,,
-0.282999992,-0.186100006,0.481099993,0.107500002,-0.232099995,0.0156,,,,,,,,,,,,,,
-0.367700011,-0.130500004,0.458999991,-0.066699997,-0.908599973,0.022399999,,,,,,,,,,,,,,
