ep_r,ep_r GRU,ep_r PG,ep_r PG GRU,alpha,alpha GRU,alpha PG,alpha PG GRU,step,step GRU,step PG,step PG GRU
-100.6558151,-81.0258365,123.5504074,114.3486862,0.188035488,0.132168451,0.119641662,0.044915158,9,7,9,11
-110.562645,-72.95543181,122.9119949,107.8024063,0.188193798,0.132054864,0.12029402,0.044479638,13,12,9,11
-100.225174,-60.37687721,102.8977966,119.5061951,0.187760726,0.132103849,0.120700687,0.044155005,12,10,14,10
-93.45179749,-79.45064039,107.9251175,111.1077957,0.187310174,0.132947282,0.120919958,0.04394719,10,12,11,12
-92.71707153,-63.36329043,119.0888977,125.3052292,0.186747298,0.132043232,0.121074304,0.043811753,9,12,10,8
-111.5093155,-95.88320368,106.7431183,125.5906372,0.185772747,0.132433987,0.121762939,0.043725118,13,12,17,9
-77.34577942,-106.3976032,131.3460083,92.42024231,0.185552672,0.132170317,0.121539056,0.043256532,8,11,7,15
-111.8017807,-82.38150011,116.7516937,127.1261826,0.185517818,0.132223646,0.121707872,0.043025799,13,9,9,8
-75.70746613,-82.84824733,112.5255508,106.6588745,0.185528815,0.132921449,0.121220864,0.042485189,8,11,15,13
-111.2082901,-107.5268612,114.7820129,130.2054138,0.185719207,0.132548977,0.121166177,0.04231257,13,10,11,7
-73.44268036,-93.77112013,104.7672653,104.6139069,0.185528249,0.132430731,0.12087132,0.042205904,8,7,13,10
-101.5449219,-71.99525365,106.4496994,126.2483063,0.185343161,0.13241604,0.120810919,0.042067945,11,12,12,8
-105.9457626,-77.24303027,86.7304306,115.3272858,0.185400635,0.132541241,0.121199518,0.041928153,13,12,18,10
-94.66616058,-77.7228581,112.9756927,106.0068359,0.18526268,0.132120913,0.121764652,0.041877992,10,12,10,12
-66.51383972,-78.30461763,107.2598495,88.2930069,0.184967935,0.132148589,0.122392982,0.041729208,6,11,13,18
-103.3688812,-105.7906866,112.9411316,118.9990387,0.184568077,0.132613299,0.1227763,0.041720919,10,7,11,9
-87.71681213,-94.34438314,126.2151489,115.0048218,0.184036553,0.132040399,0.122839376,0.041623153,10,8,9,10
-101.1572266,-77.6236543,97.31607056,-54.15459442,0.184268713,0.132770653,0.124453947,0.041606937,10,9,15,5
-109.6873856,-76.87271073,119.3006668,116.2422485,0.184336454,0.132600044,0.124797516,0.041513484,13,12,9,10
-77.82003784,-104.9233706,129.1721649,122.1362228,0.185167283,0.132910022,0.125197485,0.041373063,10,12,7,9
-106.7460785,-106.3896367,129.4829865,115.854454,0.185621291,0.132435828,0.125037387,0.041468289,11,7,7,10
-96.81971741,-82.39693033,94.98290253,112.5470581,0.183926418,0.132496907,0.125906542,0.041502334,12,10,16,11
-117.7691574,-93.84987924,131.3659973,114.7493515,0.183219478,0.132908853,0.12592791,0.041597452,13,7,7,11
-71.3525238,-66.53605732,118.8287659,118.4063644,0.181958497,0.132783683,0.126604542,0.041601337,7,11,10,9
-102.5987015,-66.42733024,132.174942,111.2939377,0.180752844,0.132642965,0.126037702,0.041797943,11,7,6,12
-85.0708313,-73.57565283,125.1498566,116.7917938,0.179138392,0.131182599,0.126855627,0.042265646,8,8,8,10
-109.2413788,-65.03413986,107.9643173,116.561409,0.178308263,0.130844967,0.1268107,0.042269271,12,8,11,9
-93.16943359,-95.16406613,131.1663208,96.63311005,0.176573843,0.131768784,0.12747921,0.04215306,11,9,7,14
129.9824219,-106.4033387,101.3042145,118.3255615,0.17656216,0.131196323,0.127840176,0.042099874,8,8,14,10
-97.50053406,-108.3124851,120.0971527,114.6995316,0.176134408,0.132816838,0.127636582,0.042261485,10,7,9,9
-71.61436462,-74.08987374,128.6316681,106.3197861,0.175364286,0.130691287,0.127569929,0.042393003,8,11,7,15
-75.41625977,-100.6971621,116.8354568,107.2432556,0.174273998,0.131415365,0.127083495,0.042496949,8,7,9,12
-112.8953781,-106.828743,109.4406052,115.3459778,0.172959313,0.130676966,0.12614432,0.04261633,12,12,12,10
-105.890419,-99.94346529,91.85688019,120.4075546,0.172280341,0.132759043,0.125263929,0.042825099,13,10,18,9
-126.0844879,-104.2599831,88.22198486,81.50187683,0.172400638,0.130953031,0.12483377,0.043543749,13,10,16,24
-83.1656189,-80.77675274,122.775322,129.1369324,0.173352733,0.130362078,0.125025138,0.043869931,8,7,9,7
-70.70648956,-95.01934021,116.1144714,109.4465561,0.173782185,0.130523329,0.125106022,0.043841042,7,12,10,11
-107.6036911,-88.72018671,128.6690979,120.3533783,0.175440326,0.13249506,0.124434501,0.044411182,12,9,8,10
-77.67662811,-64.08630403,108.8012619,96.42047119,0.17553544,0.132635565,0.124435015,0.044425972,8,9,12,14
-70.5618515,-89.40951299,105.5337067,113.5808105,0.175869107,0.13018169,0.124236576,0.044841941,7,13,14,11
-97.77138519,-74.64586492,102.3890228,121.941803,0.176470801,0.13046796,0.123754755,0.044972859,12,12,12,9
-87.22674561,-70.94982036,91.65892792,115.1176758,0.176163077,0.132724712,0.123601124,0.045028441,8,10,17,10
-99.3388443,-101.6579683,118.418045,117.8522186,0.175938308,0.132559136,0.12374647,0.045032058,10,10,9,10
-105.394455,-66.57436284,118.6159973,109.1780167,0.174625635,0.132533286,0.124106869,0.04520769,12,12,9,10
-94.85011292,-84.92024004,97.83005524,107.7079849,0.174180612,0.132303483,0.124666296,0.045348927,11,7,15,10
-70.18788147,-78.92774376,120.1446838,124.2599564,0.170962691,0.131996922,0.123796597,0.045444842,7,9,9,8
-73.85490417,-75.28188097,121.7683487,113.7902985,0.170219123,0.132394488,0.124001808,0.045361079,8,11,8,10
-107.1170425,-91.54085932,125.1845856,122.7395172,0.168807223,0.132029113,0.12384019,0.045584012,10,7,8,8
-102.3494949,-62.26866086,96.43745422,93.97460938,0.166547522,0.131334759,0.123883352,0.045657855,12,10,15,13
-98.75927734,-106.6981377,117.5254822,113.4284668,0.167474091,0.130375986,0.124481283,0.045812722,10,12,10,10
-103.7753067,-101.8907798,128.1716156,121.3798676,0.167464599,0.131472739,0.124259062,0.045818571,11,7,8,9
-73.05892944,-66.48727075,107.1782684,110.0646744,0.167307958,0.13164629,0.124500498,0.046009894,7,7,12,10
-86.09645081,78.15616516,129.1810455,112.8765488,0.1676009,0.13164207,0.124611877,0.046263259,9,45,7,9
-82.28839874,-75.77356723,118.6294937,112.6721115,0.167642295,0.132822299,0.124799378,0.046646059,10,10,9,11
-68.94368744,-77.24197257,112.5569611,127.9565201,0.16744262,0.131489565,0.125308678,0.046774868,7,9,10,7
-76.22502136,-72.47997284,112.9919662,123.3685303,0.167388931,0.130624115,0.125515401,0.046890736,8,11,11,8
-91.59684753,-104.2189539,115.9561996,112.6771088,0.167276964,0.131673934,0.124984369,0.046997655,10,7,10,11
-112.4552917,-99.98993672,117.8583145,111.3142776,0.167295232,0.131518695,0.124720216,0.047114477,12,12,9,11
-92.29810333,-85.69383702,119.9046783,118.717041,0.167286843,0.130387961,0.124326512,0.047095291,9,10,9,10
-77.03018188,-103.0763902,126.7138901,115.1239929,0.16723296,0.132390406,0.124241471,0.047027867,8,11,7,10
-115.7830353,-73.75446998,124.9975967,110.6724243,0.16705586,0.130856511,0.124012522,0.047173366,11,8,8,11
-100.9848099,-61.22752109,115.6918488,127.871582,0.165935934,0.130015758,0.12197189,0.047225222,12,10,11,7
-116.1696701,-99.6070402,123.2876434,122.7657928,0.166806415,0.132011331,0.122147672,0.047583237,13,8,8,8
-93.73978424,-79.39508787,113.0894775,122.9087296,0.166993544,0.131412084,0.121789396,0.047524333,11,10,10,7
-66.53479004,-98.36694103,84.79593658,114.977005,0.166262418,0.131828173,0.121754266,0.047862258,7,7,16,10
-86.66095734,-100.8128223,108.7125092,114.3167114,0.166001618,0.132121377,0.121743716,0.047908906,9,12,12,10
-126.5546188,-62.41583769,100.3392487,113.3979721,0.160761654,0.132718676,0.121938206,0.048527934,14,12,13,11
-109.1237564,-61.43596243,112.0803375,112.1608429,0.159840763,0.131127024,0.121881872,0.048038032,12,10,11,12
-116.4034958,-69.22386793,122.7919083,121.5692291,0.159021333,0.132890307,0.121928073,0.048202064,13,13,8,9
-117.0344086,-86.05912455,120.9886246,116.0308762,0.155880764,0.132165067,0.121960804,0.048492085,14,7,9,10
-92.37609863,-88.25257651,117.5297089,116.2455139,0.154996574,0.131260141,0.12190678,0.048607696,11,10,9,10
-75.43704224,-107.5789928,119.0598068,121.2650604,0.152952448,0.130817217,0.121926926,0.049145579,9,10,10,8
-100.5219574,-74.74686294,113.6975555,117.4438324,0.15228726,0.130663423,0.122243851,0.049376674,10,7,10,9
-100.4970779,-101.132979,106.1742096,106.46978,0.151816756,0.130183642,0.121491022,0.049284961,11,7,12,12
-98.36808014,-100.6132817,99.53687286,128.6680908,0.149861708,0.130546251,0.120777085,0.049285233,9,7,14,7
-99.18729401,-85.73387076,125.9834747,122.6570663,0.149250194,0.132244217,0.120908253,0.049221352,10,13,8,9
-70.98731995,-85.63776362,87.3614502,108.5136948,0.149407938,0.131410601,0.120258257,0.049274307,7,13,17,11
-124.5011826,-64.51784635,103.4630585,120.2224426,0.146728039,0.131001289,0.120219015,0.04919586,14,11,13,9
-94.23326874,-96.76560572,105.1444244,102.9072876,0.144591406,0.130850892,0.120258026,0.049743753,10,12,13,12
-86.37457275,-89.36083539,101.441925,112.6852493,0.144057497,0.131770387,0.120057583,0.04977943,9,7,13,10
-101.4551697,-101.3515135,130.1568756,118.8462906,0.143725529,0.13298295,0.120285742,0.049784511,11,9,7,10
-123.1407623,115.6451135,114.0658951,102.6319809,0.142642498,0.130833887,0.120334312,0.049811367,14,18,9,12
-77.67858124,-83.3341039,127.601059,118.9729843,0.14196007,0.130141268,0.120436192,0.049907859,8,10,7,9
-121.9462585,-91.05401178,129.7449646,117.0743561,0.140827224,0.131283678,0.120700605,0.0501297,13,8,6,10
-95.19232178,-105.4645298,127.1560822,123.6732254,0.140565097,0.131203138,0.121075042,0.050256409,11,9,7,9
-75.29032898,-93.17854805,124.0565109,116.6665802,0.140904993,0.131959885,0.12110915,0.050471365,9,13,8,10
-103.8955536,-99.8900136,126.0225067,117.9339294,0.141254172,0.132784579,0.121189788,0.050549753,12,7,8,10
-89.35722351,-75.00550794,130.7442627,116.0884476,0.141173884,0.130311158,0.121062681,0.050660897,10,8,7,10
128.5512543,-77.54969071,119.5986252,113.9329834,0.140882134,0.13000992,0.121227637,0.050711785,7,10,9,10
-100.2443237,-80.20514806,117.5323944,111.7449112,0.140144423,0.132975108,0.121069819,0.050566677,10,12,10,11
-78.08137512,-67.52080116,109.8527679,115.4202728,0.139348447,0.13047394,0.120968193,0.050731447,9,9,10,10
-109.7115479,-92.16421266,99.71894836,121.9856491,0.139320463,0.131142905,0.12150465,0.050890807,12,8,13,8
-115.6307602,-66.84616526,125.1156921,120.275177,0.139022022,0.130543369,0.120597407,0.050570123,11,9,7,9
-113.8048401,-87.99611051,120.8321838,87.79478455,0.138744444,0.130735988,0.120804876,0.04993875,13,7,9,14
-124.6911469,-78.43058262,106.3562622,108.2906494,0.139531195,0.13125644,0.12193764,0.049583118,14,8,13,12
-71.08660126,-77.6261646,109.5045319,112.795166,0.138679877,0.130969458,0.122121051,0.049779803,7,7,12,11
-83.4519043,-82.9034638,124.3539505,114.2115784,0.138195455,0.130807919,0.121813349,0.049658012,8,8,8,11
-93.54708862,-92.86594476,103.7569504,114.735199,0.137324363,0.130287826,0.122297801,0.049845997,11,8,13,10
-77.40677643,-61.6146249,115.0983887,125.5318604,0.137243032,0.130356315,0.122600153,0.049897421,8,7,12,8
-87.35874939,-93.41652405,128.6551361,124.5904541,0.137585491,0.132898305,0.12281175,0.049859587,9,10,8,8
-78.8006134,-80.77264273,124.6485062,124.715126,0.138197869,0.130425675,0.122801065,0.049829971,8,11,8,9
-126.3692017,-91.2377085,118.6926117,102.6300201,0.138807222,0.130074539,0.122674465,0.049768731,14,12,10,13
-78.41156769,-71.45165408,106.6309052,123.0895767,0.139164701,0.132515907,0.123080373,0.049647179,8,10,12,8
-97.62528229,-96.4569157,118.7538757,127.6411591,0.138841227,0.13059326,0.123245411,0.049726777,11,9,9,7
-78.13993073,-80.97595597,125.3780518,112.5817947,0.139037296,0.132395893,0.12318372,0.049541552,9,7,9,10
-132.0187531,-72.65721493,130.6109924,118.2329407,0.138529539,0.130093444,0.123477459,0.04948305,13,12,7,9
-95.79006195,-62.38057716,125.4271011,123.3235931,0.138404891,0.130780692,0.123155132,0.049418114,9,7,8,8
-116.0890198,-81.38319861,91.46746826,126.8763733,0.138497084,0.131861344,0.123371877,0.049537186,11,10,17,8
-129.1630249,-67.12704761,130.0929413,118.4984512,0.139485329,0.131273611,0.123605818,0.049624979,13,8,7,9
-94.93045044,-68.86641143,119.1811142,123.6906967,0.140195251,0.130553583,0.123685025,0.049800571,10,11,9,9
-133.9221344,-96.62879553,99.80764008,129.3265076,0.142165259,0.130694754,0.123831056,0.049826041,15,10,14,8
-113.3218079,-78.95676735,112.530426,123.8133163,0.143814668,0.130918397,0.124193594,0.049882583,13,8,12,8
-82.30108643,-85.09244612,115.4864273,117.7824326,0.145544246,0.13244654,0.124780886,0.050115954,9,7,11,10
-95.75244904,-82.65547683,114.4603882,125.2022705,0.146150127,0.130528861,0.12466459,0.050329816,9,8,10,9
-104.5530396,-69.50805554,101.6784515,110.9094467,0.147187382,0.13221514,0.124463916,0.050448302,13,11,14,12
-130.4679718,-105.2529992,127.3444366,-47.33997726,0.147394091,0.13115217,0.124180399,0.05019461,15,13,8,4
-74.52011871,-74.31917365,116.6647873,126.8400879,0.147006616,0.130902515,0.124483883,0.050071377,8,13,9,7
-108.3364563,-90.72409575,100.9627075,111.7716293,0.145510659,0.132551434,0.124990694,0.050050277,13,11,14,10
-74.43224335,-77.57278277,122.3740005,116.5926666,0.144754171,0.131302736,0.125291184,0.050038725,8,11,9,10
-108.2023697,-76.5563188,113.0659027,100.315239,0.143371999,0.132351535,0.126380518,0.050226424,13,11,11,14
-90.72388458,-66.57682556,129.7850494,123.1320648,0.143624887,0.131420695,0.126264378,0.050121941,9,13,7,10
-101.2752228,-101.58687,109.5363998,119.4639053,0.144164845,0.130406812,0.126555249,0.050070796,11,8,13,10
-84.43361664,-104.3513311,122.502121,126.6960297,0.144163236,0.130563228,0.127976581,0.049979478,9,9,9,8
-97.1444931,-103.2228558,126.1685257,120.5361786,0.143314049,0.130606268,0.128083244,0.049934771,11,27,8,9
-89.20288086,107.5165113,129.6763153,128.2702637,0.142667562,0.131804595,0.128168762,0.050078321,9,9,8,7
-76.57981873,-74.06410801,120.1443787,129.0944672,0.14238967,0.130505633,0.129281983,0.050366409,8,10,10,7
-82.18843079,-78.84502817,126.4129257,114.4134979,0.141685084,0.131588932,0.128778815,0.050271738,9,12,8,10
-110.7775955,-98.70260574,96.09778595,124.6027985,0.141101941,0.13039555,0.129247352,0.050447851,12,10,14,8
-117.8082199,-83.50826369,123.3403778,116.3400345,0.14130713,0.130809469,0.129166156,0.050598044,14,8,9,10
-106.0573807,-79.9012216,127.9048386,119.8135757,0.141076252,0.131131667,0.128866106,0.050565142,12,7,8,10
-80.93538666,-72.10614135,109.6123428,126.0804825,0.141472042,0.131584297,0.128922552,0.050485741,9,11,11,8
-133.1730499,-81.439666,116.0660553,121.5590363,0.141676202,0.130084947,0.128999189,0.050514758,15,7,10,9
-123.0550232,-108.3070162,110.611618,129.990799,0.141703695,0.132867471,0.128965288,0.050420303,14,11,11,7
124.6711731,-97.51659661,101.1494141,119.877037,0.141388953,0.130423102,0.129739314,0.050198667,10,7,13,9
-122.9693451,-105.9605295,117.78228,104.0902405,0.141338512,0.132241351,0.129433572,0.050069414,14,11,10,13
-84.36178589,-82.60843725,95.65647888,127.95047,0.140657276,0.132375044,0.129415408,0.050012141,9,8,14,7
-100.5061035,-82.31692907,-54.02558517,115.8441696,0.141005471,0.130342567,0.12920697,0.050145656,12,7,4,10
-80.08161926,-74.83739035,115.6779404,106.4522629,0.140665188,0.130732145,0.12888518,0.050257865,9,10,11,13
-110.8215103,-97.57844654,129.0402527,127.6965866,0.140586972,0.130369397,0.128413826,0.050236389,12,10,7,7
-114.8120193,-105.7885084,113.0371246,128.9586945,0.140453205,0.131916951,0.12847501,0.050137304,14,7,11,7
-90.08062744,-91.11006737,122.0010376,114.7031403,0.138957277,0.130892463,0.128617406,0.050079267,9,13,10,9
-76.86846924,-102.6761401,122.2015381,115.9790726,0.138287887,0.132624249,0.128530279,0.050008647,8,11,9,10
-75.41111755,-71.32709894,107.6629333,120.0047073,0.137811109,0.132758191,0.128624529,0.049971715,9,7,12,9
-80.5666275,-74.23466451,108.0412445,116.454834,0.137068078,0.130793472,0.128148809,0.049768209,10,11,12,9
-74.7453537,-67.09873004,124.9349213,129.7196045,0.137132376,0.131241334,0.128142968,0.04963097,8,9,9,8
-69.07377625,-96.63153725,126.3588486,119.115448,0.137440503,0.130638428,0.12820217,0.049660083,7,10,7,10
-97.66064453,-103.9910542,116.254097,111.1278,0.137504697,0.130975849,0.127823353,0.049860775,9,9,12,10
-77.78329468,-95.1907266,121.9043808,120.9378128,0.137049481,0.132049405,0.127594039,0.050226167,8,7,8,10
-135.2132721,-70.43156092,123.6746292,123.5647049,0.137145221,0.130451375,0.127510756,0.049937885,15,10,8,9
-79.35137939,-73.80693758,117.6358795,105.7368393,0.137397483,0.130881334,0.127798319,0.049904492,9,9,9,12
-112.3133621,-96.40341439,101.2876434,112.7245178,0.137366772,0.136636102,0.127385959,0.049799316,12,13,13,13
-92.59176636,-85.87587086,105.8940048,126.7802734,0.137139708,0.136979124,0.127243564,0.050071083,9,11,12,7
-101.7336426,-82.25193055,-39.7311821,124.0605392,0.136485964,0.136343142,0.127041712,0.049918428,10,13,2,9
-78.70600891,-104.0089905,107.9669342,116.0328827,0.135995269,0.136825157,0.126809448,0.050160542,8,12,12,10
-87.53979492,-79.53920606,115.9014969,114.7153168,0.135975897,0.136802979,0.12745133,0.050239768,10,13,11,10
-92.95353699,-69.33299669,118.3555832,130.716156,0.136198744,0.137437458,0.12732406,0.050215222,11,10,10,6
-100.4774017,-84.1270283,128.0204315,115.3318634,0.135489747,0.136670799,0.127506867,0.050215065,11,8,7,9
-118.6669159,-108.7196226,116.3163376,121.354866,0.134138301,0.136464831,0.128711149,0.050361361,13,9,9,9
-123.0551376,-106.2723898,128.3479767,125.0225372,0.13376236,0.136454134,0.129231244,0.050277285,14,7,7,8
-92.95108032,-79.86237887,117.2307358,126.4197388,0.133754671,0.136068889,0.129316643,0.050289512,10,8,10,7
-102.5891037,-61.90294487,106.9494476,127.5836029,0.133766681,0.136061396,0.129141614,0.050290439,12,7,12,7
-124.5487442,-85.90087063,119.0051346,119.6022949,0.133035555,0.136293634,0.129528314,0.050238021,15,9,10,9
-115.3067093,-83.85108847,100.7799606,108.686348,0.133200228,0.137882623,0.129325554,0.05063023,14,10,12,11
-106.3798676,-93.73152998,128.9914398,121.8427124,0.132780761,0.136850422,0.129082054,0.050632298,12,12,7,9
-108.1023483,-107.2774864,115.6130447,115.4640503,0.131123513,0.137127642,0.128193215,0.050908986,11,10,10,9
-105.2382584,-80.04406941,121.5057602,121.5163574,0.130949944,0.136262667,0.127896577,0.050887518,13,12,8,9
-76.95980835,-69.07097754,118.5620117,118.0557938,0.130216599,0.136160513,0.127530515,0.051188141,8,12,9,10
-128.7372131,98.65416517,105.6523895,121.1832275,0.131107196,0.136072943,0.128746137,0.051174991,13,25,14,9
-105.1736984,-99.73829459,127.6707611,110.846405,0.130908698,0.137842252,0.128889963,0.051207218,12,8,7,10
-83.76904297,-90.15305286,123.5852585,112.8551712,0.131407991,0.136574025,0.130232662,0.051199336,9,9,9,11
-112.1816635,-74.50013813,121.3139267,125.291214,0.130717844,0.137049447,0.131152377,0.050941329,12,12,9,8
-97.05786896,-63.22181394,88.29994965,-44.77607346,0.130301356,0.136232499,0.131150573,0.050973579,12,8,17,3
-99.99759674,-85.13134029,114.5574036,127.2842255,0.129590511,0.136145115,0.130772486,0.050936148,11,8,11,7
-102.3087845,-83.13126299,117.359787,124.6111832,0.130293667,0.137514528,0.130737722,0.050866973,12,13,11,8
-127.7094345,-61.2433092,123.8298798,125.6397018,0.130147323,0.137713691,0.130872339,0.050955791,12,9,8,8
-79.90065765,-61.7170463,124.9256973,111.836441,0.129751727,0.137386787,0.130929545,0.051013079,8,9,9,11
-75.52319336,-88.0295053,130.5321198,120.7432404,0.128955126,0.136018369,0.131314144,0.051068474,8,12,7,8
-104.4285736,-65.65270888,109.204155,117.3931046,0.127683014,0.136631109,0.131677732,0.051100362,12,13,13,10
-123.2776108,-63.61614984,120.2369385,112.9580154,0.126961619,0.136965486,0.131491095,0.05126144,14,9,10,11
-79.78327179,-107.884523,121.3744202,125.8825073,0.126378223,0.137114042,0.131451368,0.051144093,8,11,10,8
-77.85301971,-66.25589168,120.9539719,107.2969208,0.126069069,0.136291989,0.131658927,0.051006697,8,10,10,12
-75.37549591,-96.32619449,118.5353241,108.0773315,0.12557818,0.137105287,0.132395849,0.050576527,9,8,9,13
-106.0754471,-86.75816709,100.5557861,113.4125519,0.125031888,0.136300738,0.133036569,0.050684933,13,13,14,10
-128.5991058,-101.3288776,125.8616562,112.8712997,0.125155985,0.136106983,0.133379295,0.050813653,14,13,8,11
-117.8763733,-63.0606387,113.9359894,116.2185211,0.12513265,0.137294802,0.133760139,0.050922852,14,10,10,10
-106.6143341,-95.7597889,112.9839783,115.9030685,0.12613824,0.136851886,0.134731725,0.051146436,11,8,10,10
-104.9382629,-69.46931078,93.75974274,116.2502823,0.12644653,0.136955552,0.134454772,0.051397029,12,9,16,9
-135.6474762,-87.79731942,119.3979034,132.2006226,0.126006424,0.137295357,0.134447306,0.051602162,15,10,11,6
-79.32717896,-71.14201267,95.93953705,123.2874527,0.125935927,0.137158765,0.134279579,0.051674776,9,8,15,9
-71.385849,-94.77619861,118.5639496,123.4108124,0.125352472,0.136782329,0.134400591,0.051919006,8,12,10,8
-106.0308151,-61.2426717,111.5790634,123.6593323,0.125017494,0.136147074,0.134277463,0.052577011,12,8,11,9
-81.01755524,-105.6168061,105.2691269,114.9904861,0.125670984,0.136250419,0.13436912,0.052682381,9,12,13,10
-132.4133911,-91.08664991,127.79599,112.5113907,0.125824153,0.137426279,0.134466663,0.052808471,15,10,8,11
-129.7759247,-89.84004513,124.14814,117.7202911,0.126582593,0.136159493,0.134856969,0.053145237,15,8,8,11
-69.92692566,-95.98352638,121.0031204,119.7748032,0.127067611,0.137290334,0.134975255,0.053312983,8,12,9,9
-67.66529846,-102.003125,123.1537247,126.1883926,0.127328858,0.137096361,0.134730339,0.053280383,7,9,8,7
-103.6740723,-66.54626052,128.4667358,121.1988525,0.127840355,0.137797375,0.134026721,0.05349474,10,10,7,8
-100.0848541,-76.34800654,113.8305817,104.7689896,0.127694488,0.137333699,0.13354066,0.053269967,9,8,10,13
-107.7173157,-81.90336695,104.2954712,116.6692429,0.12828505,0.136106959,0.132895634,0.053309809,13,11,13,11
-102.045311,-98.54301135,113.0812607,116.520607,0.128367975,0.137469142,0.132044807,0.053312514,10,8,12,10
-126.5520935,-69.73261483,117.6639175,126.5877228,0.128529802,0.136884322,0.131485537,0.053556118,14,12,8,8
-93.96279907,-78.17613594,98.17167664,115.9689331,0.128623277,0.137683516,0.131084949,0.053316366,10,9,14,10
-99.90154266,-100.9770213,99.14372253,125.828392,0.1286989,0.137164825,0.131183773,0.053387746,10,13,14,7
-85.28761292,105.5161352,123.9114227,113.7127762,0.128026098,0.137974596,0.131322131,0.053347033,9,9,8,10
-137.0758514,-72.15983095,116.9768448,120.3577423,0.127175197,0.136723749,0.131520063,0.053127147,14,11,9,10
-128.9138489,-107.555331,113.8817062,128.0345459,0.126582637,0.137869751,0.131510198,0.052847899,15,10,10,7
-111.6295319,-103.4877424,96.42243195,119.1358185,0.126718491,0.136229992,0.131822765,0.052891843,13,9,15,9
-75.59606934,-101.6102188,117.1658707,112.4562378,0.126350701,0.13674686,0.131392762,0.053052723,8,12,11,11
-74.1372757,-72.73647392,117.5085449,112.189621,0.12582925,0.13698148,0.131287888,0.052923586,8,9,11,11
-78.69087982,-79.85718067,115.4315338,124.9107056,0.125314608,0.137946471,0.131281063,0.05272574,8,13,12,8
-128.3161926,-64.74447472,108.5680313,118.918541,0.124700263,0.137811711,0.131523684,0.052532077,15,8,11,10
-123.2918625,-73.46742857,94.75913239,109.9385223,0.123443939,0.136176313,0.131498083,0.052098401,13,13,16,10
-116.822937,-100.4516993,106.635704,117.7278824,0.121687293,0.136212514,0.131103337,0.051660229,12,7,13,9
-81.94628906,-91.12708095,92.93493652,116.7527695,0.119808577,0.136924462,0.130342364,0.051614732,9,12,14,10
-125.0781097,-61.74684334,116.7092133,115.5443573,0.116988517,0.137476875,0.130512133,0.051661555,14,8,9,11
-128.4892578,-82.18621687,96.73232269,119.2504959,0.115742952,0.13789966,0.130194902,0.051737446,14,10,16,9
-106.7262726,-75.45345101,113.9397964,116.7616959,0.114913002,0.136017806,0.129900143,0.051648915,12,7,11,9
-129.105957,-80.82797926,111.7473297,128.4058838,0.113905609,0.136844709,0.130316272,0.051504735,15,11,13,7
-78.43878174,-68.55311219,123.0593185,116.9232407,0.113830678,0.136344366,0.130080834,0.051179834,8,9,10,9
-90.73423767,-79.69630567,116.2800446,116.3374634,0.113501608,0.136853032,0.129947752,0.050999857,9,10,12,9
-97.44591522,-80.45242574,118.6300278,125.1990967,0.1131102,0.136501494,0.129980624,0.051080238,9,12,10,10
-115.7847977,-72.95485304,120.362175,122.6987305,0.113045096,0.137154969,0.129462853,0.051237892,14,8,9,9
-71.96295166,-92.08575934,120.1466522,109.2664337,0.112801425,0.136178001,0.129396543,0.051315524,7,13,10,12
-82.56561279,-104.8627364,113.3193436,120.8057709,0.112064354,0.136737992,0.128982827,0.051380232,9,9,11,9
-114.0126953,-75.69215145,105.1993713,120.4430618,0.111237198,0.136468716,0.129297167,0.051631223,11,13,15,9
-105.8486481,-100.1409718,99.67007446,123.6989517,0.110535309,0.137250622,0.128915831,0.051498596,13,13,14,8
-87.06259918,-94.06789047,89.87136078,129.5558929,0.110273495,0.136197823,0.129129723,0.051283821,10,10,17,8
-103.4185562,-69.81100163,123.6864395,108.5790253,0.109378502,0.137909756,0.128440619,0.051476665,10,9,7,11
-83.86193848,-83.08514404,109.6682434,109.2343597,0.108948313,0.137902254,0.128177151,0.051635519,9,11,12,11
-83.6634903,-88.63216598,107.678009,114.6251678,0.107699767,0.137246564,0.126609951,0.051983982,9,8,12,10
-103.9794769,-63.51529618,100.1830826,115.6812439,0.107046783,0.137578557,0.126654938,0.052120604,13,11,14,10
-124.5346603,-80.36165482,130.5389404,122.2580109,0.106226861,0.137245517,0.1264489,0.052423898,14,10,7,9
-143.6598511,-83.57392357,113.5813217,113.3478851,0.10606961,0.136969046,0.126114622,0.05249773,16,12,12,10
-106.9322739,-73.69694397,98.04136658,112.616806,0.105906956,0.136049398,0.126308039,0.052614357,12,9,14,11
106.6324539,-76.61226354,122.6781769,124.7303619,0.105557248,0.136466428,0.1265136,0.052719492,16,11,9,9
-119.8751755,-64.66911367,125.5228958,129.2543182,0.105613813,0.137771583,0.126499772,0.05279208,13,10,8,7
-113.0372086,-68.08959283,106.4186096,112.2217255,0.105577096,0.136624903,0.126366451,0.053259224,14,12,10,12
-77.55041504,-98.69340257,112.9812393,128.6010437,0.105212167,0.137484686,0.127131894,0.053078964,8,11,11,8
-101.3489685,-97.26686131,106.7324066,126.6899261,0.104975633,0.137500926,0.127645999,0.052959844,11,12,12,7
-72.21380615,-81.28557964,98.58547974,117.8011246,0.105182782,0.1376155,0.127189651,0.053017542,7,9,14,9
-139.4624939,-99.79154437,129.5809021,115.8404846,0.103161559,0.137288789,0.127198353,0.052926973,16,10,7,11
